风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号二期风电场,HFJ108,5003,风轮过转速(H),2019-02-21 14:31:49.000,2019-02-21 14:37:11.000,322,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5002,安全链2触发,2019-02-21 14:31:49.000,2019-02-21 14:40:56.000,547,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5009,机舱安全停按钮触发,2019-02-21 14:31:49.000,2019-02-21 14:37:11.000,322,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5941,变流器跳闸,2019-02-21 14:31:49.000,2019-02-21 14:37:11.000,322,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,15711,桨叶2安全链故障,2019-02-21 14:31:49.000,2019-02-21 14:40:56.000,547,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15811,桨叶3安全链故障,2019-02-21 14:31:49.000,2019-02-21 14:40:56.000,547,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,64025,主控制器安全链输入丢失(OS),2019-02-21 14:31:49.000,2019-02-21 14:37:11.000,322,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,15704,桨叶2紧急顺桨模式,2019-02-21 14:31:49.000,2019-02-21 14:40:56.000,547,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15604,桨叶1紧急顺桨模式,2019-02-21 14:31:49.000,2019-02-21 14:40:56.000,547,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15804,桨叶3紧急顺桨模式,2019-02-21 14:31:49.000,2019-02-21 14:40:56.000,547,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5001,硬件看门狗触发安全链,2019-02-21 14:31:49.000,2019-02-21 14:40:56.000,547,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15611,桨叶1安全链故障,2019-02-21 14:31:49.000,2019-02-21 14:40:56.000,547,桨叶软件,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2019-02-06 13:53:28.000,2019-02-06 16:06:10.000,7962,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2019-02-04 13:19:04.000,2019-02-04 13:26:40.000,456,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2019-02-03 13:02:16.000,2019-02-03 13:22:20.000,1204,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2019-02-03 12:05:37.000,2019-02-03 12:17:14.000,697,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5924,风机欠功率,2019-01-31 01:42:18.000,2019-01-31 01:44:10.000,112,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,6411,启机等风超时待机,2019-01-21 19:54:42.000,2019-01-21 19:56:28.000,106,超时,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2019-01-19 01:04:53.000,2019-01-19 01:25:06.000,1213,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5972,变流器网侧模块启动故障,2019-01-15 03:22:16.000,2019-01-15 03:29:43.000,447,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,5941,变流器跳闸,2019-01-15 03:22:16.000,2019-01-15 03:29:43.000,447,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,5978,变流器网侧其它故障,2019-01-15 03:22:16.000,2019-01-15 03:29:43.000,447,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2019-01-14 00:35:23.000,2019-01-14 00:55:47.000,1224,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2019-01-11 01:12:52.000,2019-01-11 01:33:50.000,1258,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2019-01-08 08:19:49.000,2019-01-08 08:39:58.000,1209,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5108,维护模式,2018-12-25 09:31:18.000,2018-12-25 11:10:53.000,5975,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5107,塔基手动正常停机,2018-12-25 09:31:18.000,2018-12-25 11:10:53.000,5975,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5922,小风正常停机,2018-12-21 07:26:06.000,2018-12-21 07:27:27.000,81,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-12-20 02:28:54.000,2018-12-20 02:49:20.000,1226,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2018-12-16 14:04:11.000,2018-12-16 14:55:23.000,3072,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2018-12-16 12:03:00.000,2018-12-16 13:32:12.000,5352,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2018-12-16 11:37:54.000,2018-12-16 11:55:08.000,1034,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,6505,机舱手动正常停机,2018-12-15 12:53:41.000,2018-12-15 13:01:47.000,486,其他,故障和告警
白塔公司1号二期风电场,HFJ108,5106,机舱手动正常停机,2018-12-15 12:53:41.000,2018-12-15 13:01:47.000,486,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5108,维护模式,2018-12-15 12:27:40.000,2018-12-15 12:38:07.000,627,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5107,塔基手动正常停机,2018-12-15 12:26:23.000,2018-12-15 12:38:07.000,704,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5922,小风正常停机,2018-12-13 20:07:26.000,2018-12-13 20:11:00.000,214,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-12-13 04:08:55.000,2018-12-13 04:28:10.000,1155,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-12-11 03:41:31.000,2018-12-11 04:03:19.000,1308,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,6411,启机等风超时待机,2018-12-09 20:38:25.000,2018-12-09 20:39:43.000,78,超时,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-12-04 09:18:10.000,2018-12-04 09:38:07.000,1197,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-11-30 08:01:56.000,2018-11-30 08:22:15.000,1219,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5523,偏航过慢,2018-11-29 12:58:42.000,2018-11-29 13:09:43.000,661,偏航驱动,故障和告警
白塔公司1号二期风电场,HFJ108,5509,机舱位置标定中,2018-11-28 05:59:31.000,2018-11-28 06:24:52.000,1521,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5922,小风正常停机,2018-11-27 15:30:07.000,2018-11-27 15:30:43.000,36,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,15704,桨叶2紧急顺桨模式,2018-11-22 21:09:10.000,2018-11-22 21:25:54.000,1004,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15804,桨叶3紧急顺桨模式,2018-11-22 21:09:10.000,2018-11-22 21:25:54.000,1004,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15604,桨叶1紧急顺桨模式,2018-11-22 21:09:10.000,2018-11-22 21:25:54.000,1004,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5002,安全链2触发,2018-11-22 21:07:12.000,2018-11-22 21:25:54.000,1122,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5001,硬件看门狗触发安全链,2018-11-22 21:07:12.000,2018-11-22 21:25:54.000,1122,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,6401,系统初始化超时待机,2018-11-21 14:34:08.000,2018-11-22 21:07:12.000,109984,超时,故障和告警
白塔公司1号二期风电场,HFJ108,5701,发电机碳刷磨损,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,发电机,故障和告警
白塔公司1号二期风电场,HFJ108,15601,桨叶1主电源400V故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15811,桨叶3安全链故障,2018-11-21 14:32:55.000,2018-11-22 21:25:54.000,111179,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,102,电网电压跌落,2018-11-21 14:32:55.000,2018-11-22 21:12:37.000,110382,电网,故障和告警
白塔公司1号二期风电场,HFJ108,15604,桨叶1紧急顺桨模式,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15704,桨叶2紧急顺桨模式,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15428,桨叶2电源管理模块故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15445,桨叶3电源管理模块故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15801,桨叶3主电源400V超限,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15711,桨叶2安全链故障,2018-11-21 14:32:55.000,2018-11-22 21:25:54.000,111179,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5941,变流器跳闸,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,15701,桨叶2主电源400V故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15611,桨叶1安全链故障,2018-11-21 14:32:55.000,2018-11-22 21:25:54.000,111179,桨叶软件,故障和告警
白塔公司1号二期风电场,HFJ108,15411,桨叶1电源管理模块故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15804,桨叶3紧急顺桨模式,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5109,SCADA停机,2018-11-21 14:18:31.000,2018-11-22 21:07:12.000,110921,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5109,SCADA停机,2018-11-20 16:53:08.000,2018-11-20 21:56:52.000,18224,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,64011,手动重启(OS),2018-11-20 10:17:53.000,2018-11-20 10:20:18.000,145,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5009,机舱安全停按钮触发,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15604,桨叶1紧急顺桨模式,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5003,风轮过转速(H),2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15811,桨叶3安全链故障,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15704,桨叶2紧急顺桨模式,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15711,桨叶2安全链故障,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,64025,主控制器安全链输入丢失(OS),2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5002,安全链2触发,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15611,桨叶1安全链故障,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,桨叶软件,故障和告警
白塔公司1号二期风电场,HFJ108,5001,硬件看门狗触发安全链,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15804,桨叶3紧急顺桨模式,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5941,变流器跳闸,2018-11-20 10:14:06.000,2018-11-20 10:20:18.000,372,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,6411,启机等风超时待机,2018-11-16 13:20:03.000,2018-11-16 13:21:15.000,72,超时,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-11-11 23:55:54.000,2018-11-12 00:16:22.000,1228,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5620,齿轮箱冷却风扇断路器跳闸,2018-11-05 17:26:43.000,2018-11-05 17:56:12.000,1769,齿轮箱,故障和告警
白塔公司1号二期风电场,HFJ108,5119,机舱手动偏航使能,2018-11-05 17:26:43.000,2018-11-05 17:56:12.000,1769,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5801,高速轴刹车非正常动作,2018-11-05 17:26:43.000,2018-11-05 17:56:12.000,1769,刹车系统,故障和告警
白塔公司1号二期风电场,HFJ108,5621,齿轮箱润滑泵断路器跳闸,2018-11-05 17:26:43.000,2018-11-05 17:56:12.000,1769,齿轮箱,故障和告警
白塔公司1号二期风电场,HFJ108,5108,维护模式,2018-11-05 17:26:43.000,2018-11-05 17:56:12.000,1769,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,40501,模块3.2状态故障,2018-11-05 14:45:33.000,2018-11-05 17:26:43.000,9670,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,40493,模块3.1正常运行时间未发送,2018-11-05 14:43:07.000,2018-11-05 17:26:43.000,9816,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,40503,模块3.2正常运行时间未发送,2018-11-05 14:43:07.000,2018-11-05 17:26:43.000,9816,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,40653,模块4.1正常运行时间未发送,2018-11-05 14:43:07.000,2018-11-05 17:26:43.000,9816,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,40513,模块3.3正常运行时间未发送,2018-11-05 14:43:07.000,2018-11-05 17:26:43.000,9816,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,40500,模块3.2故障,2018-11-05 14:30:57.000,2018-11-05 17:26:43.000,10546,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5432,变桨系统通讯故障,2018-11-05 14:30:57.000,2018-11-05 17:26:43.000,10546,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,40490,模块3.1故障,2018-11-05 14:30:57.000,2018-11-05 17:26:43.000,10546,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,40510,模块3.3故障,2018-11-05 14:30:57.000,2018-11-05 17:26:43.000,10546,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,40650,模块4.1故障,2018-11-05 14:30:57.000,2018-11-05 17:26:43.000,10546,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5620,齿轮箱冷却风扇断路器跳闸,2018-11-05 11:43:38.000,2018-11-05 14:30:57.000,10039,齿轮箱,故障和告警
白塔公司1号二期风电场,HFJ108,5002,安全链2触发,2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15604,桨叶1紧急顺桨模式,2018-11-05 11:03:13.000,2018-11-05 14:45:33.000,13340,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15704,桨叶2紧急顺桨模式,2018-11-05 11:03:13.000,2018-11-05 14:43:07.000,13194,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15811,桨叶3安全链故障,2018-11-05 11:03:13.000,2018-11-05 14:30:57.000,12464,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5009,机舱安全停按钮触发,2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5001,硬件看门狗触发安全链,2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5006,机舱紧停按钮触发,2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15804,桨叶3紧急顺桨模式,2018-11-05 11:03:13.000,2018-11-05 14:43:07.000,13194,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,64025,主控制器安全链输入丢失(OS),2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5941,变流器跳闸,2018-11-05 11:03:13.000,2018-11-05 14:30:57.000,12464,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,5012,安全链1触发,2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15611,桨叶1安全链故障,2018-11-05 11:03:13.000,2018-11-05 14:43:07.000,13194,桨叶软件,故障和告警
白塔公司1号二期风电场,HFJ108,5010,安全继电器触发,2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15711,桨叶2安全链故障,2018-11-05 11:03:13.000,2018-11-05 14:43:07.000,13194,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5003,风轮过转速(H),2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5005,过振动(H),2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5011,主断路器跳闸,2018-11-05 11:03:13.000,2018-11-05 17:26:43.000,23010,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5802,液压系统压力低,2018-11-05 10:55:26.000,2018-11-05 11:03:13.000,467,刹车系统,故障和告警
白塔公司1号二期风电场,HFJ108,5808,液压泵运行时间过长,2018-11-05 10:54:19.000,2018-11-05 11:03:13.000,534,刹车系统,故障和告警
白塔公司1号二期风电场,HFJ108,5801,高速轴刹车非正常动作,2018-11-05 10:20:21.000,2018-11-05 11:03:13.000,2572,刹车系统,故障和告警
白塔公司1号二期风电场,HFJ108,5621,齿轮箱润滑泵断路器跳闸,2018-11-05 10:08:26.000,2018-11-05 14:30:57.000,15751,齿轮箱,故障和告警
白塔公司1号二期风电场,HFJ108,5108,维护模式,2018-11-05 09:36:03.000,2018-11-05 11:43:38.000,7655,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5107,塔基手动正常停机,2018-11-05 09:36:03.000,2018-11-05 14:30:57.000,17694,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2018-11-01 15:47:25.000,2018-11-01 15:50:52.000,207,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-10-31 21:52:24.000,2018-10-31 22:13:27.000,1263,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5505,右扭缆超限,2018-10-31 21:52:24.000,2018-10-31 21:53:20.000,56,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5109,SCADA停机,2018-10-29 14:34:54.000,2018-10-29 15:02:50.000,1676,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,6434,变流器Lvrt等待电压恢复超时,2018-10-29 07:09:04.000,2018-10-29 07:10:54.000,110,超时,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2018-10-28 13:05:28.000,2018-10-28 13:34:43.000,1755,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2018-10-25 12:58:55.000,2018-10-25 15:32:50.000,9235,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2018-10-22 14:26:43.000,2018-10-22 14:40:24.000,821,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5121,能量管理平台停机,2018-10-22 11:21:16.000,2018-10-22 14:18:26.000,10630,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-10-18 14:27:32.000,2018-10-18 14:47:51.000,1219,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-10-17 21:47:32.000,2018-10-17 22:08:37.000,1265,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5505,右扭缆超限,2018-10-17 21:47:32.000,2018-10-17 21:50:08.000,156,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5106,机舱手动正常停机,2018-10-16 12:13:49.000,2018-10-16 12:30:49.000,1020,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,6505,机舱手动正常停机,2018-10-16 12:13:49.000,2018-10-16 12:30:49.000,1020,其他,故障和告警
白塔公司1号二期风电场,HFJ108,15711,桨叶2安全链故障,2018-10-13 07:38:37.000,2018-10-13 07:50:07.000,690,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5941,变流器跳闸,2018-10-13 07:38:37.000,2018-10-13 07:48:59.000,622,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ108,5009,机舱安全停按钮触发,2018-10-13 07:38:37.000,2018-10-13 07:48:59.000,622,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15611,桨叶1安全链故障,2018-10-13 07:38:37.000,2018-10-13 07:50:07.000,690,桨叶软件,故障和告警
白塔公司1号二期风电场,HFJ108,5003,风轮过转速(H),2018-10-13 07:38:37.000,2018-10-13 07:48:59.000,622,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15811,桨叶3安全链故障,2018-10-13 07:38:37.000,2018-10-13 07:50:07.000,690,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15804,桨叶3紧急顺桨模式,2018-10-13 07:38:37.000,2018-10-13 07:50:07.000,690,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,15704,桨叶2紧急顺桨模式,2018-10-13 07:38:37.000,2018-10-13 07:50:07.000,690,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,5002,安全链2触发,2018-10-13 07:38:37.000,2018-10-13 07:50:07.000,690,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,5001,硬件看门狗触发安全链,2018-10-13 07:38:37.000,2018-10-13 07:50:07.000,690,安全链,故障和告警
白塔公司1号二期风电场,HFJ108,15604,桨叶1紧急顺桨模式,2018-10-13 07:38:37.000,2018-10-13 07:50:07.000,690,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ108,64025,主控制器安全链输入丢失(OS),2018-10-13 07:38:37.000,2018-10-13 07:48:59.000,622,控制器,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-10-09 06:51:23.000,2018-10-09 07:11:59.000,1236,偏航,故障和告警
白塔公司1号二期风电场,HFJ108,5507,偏航自动解缆中,2018-10-08 02:31:18.000,2018-10-08 02:51:44.000,1226,偏航,故障和告警
