风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-12-21 23:12:44.000,2018-12-21 23:33:05.000,1221,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-12-20 01:34:36.000,2018-12-20 01:55:46.000,1270,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5506,左扭缆超限,2018-12-20 01:34:36.000,2018-12-20 01:36:00.000,84,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5121,能量管理平台停机,2018-12-16 12:03:00.000,2018-12-16 13:28:07.000,5107,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5121,能量管理平台停机,2018-12-16 11:43:30.000,2018-12-16 11:55:08.000,698,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5109,SCADA停机,2018-12-15 13:22:54.000,2018-12-15 16:29:58.000,11224,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-12-14 12:00:17.000,2018-12-14 12:20:55.000,1238,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-12-12 23:18:09.000,2018-12-12 23:38:02.000,1193,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5003,风轮过转速(H),2018-12-12 13:06:34.000,2018-12-12 13:12:54.000,380,安全链,故障和告警
白塔公司1号二期风电场,HFJ120,5001,硬件看门狗触发安全链,2018-12-12 13:06:34.000,2018-12-12 13:12:54.000,380,安全链,故障和告警
白塔公司1号二期风电场,HFJ120,5009,机舱安全停按钮触发,2018-12-12 13:06:34.000,2018-12-12 13:12:54.000,380,安全链,故障和告警
白塔公司1号二期风电场,HFJ120,5002,安全链2触发,2018-12-12 13:06:34.000,2018-12-12 13:14:59.000,505,安全链,故障和告警
白塔公司1号二期风电场,HFJ120,15704,桨叶2紧急顺桨模式,2018-12-12 13:06:34.000,2018-12-12 13:14:59.000,505,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,64025,主控制器安全链输入丢失(OS),2018-12-12 13:06:34.000,2018-12-12 13:12:54.000,380,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5941,变流器跳闸,2018-12-12 13:06:34.000,2018-12-12 13:12:54.000,380,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,15811,桨叶3安全链故障,2018-12-12 13:06:34.000,2018-12-12 13:14:59.000,505,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15611,桨叶1安全链故障,2018-12-12 13:06:34.000,2018-12-12 13:14:59.000,505,桨叶软件,故障和告警
白塔公司1号二期风电场,HFJ120,15711,桨叶2安全链故障,2018-12-12 13:06:34.000,2018-12-12 13:14:59.000,505,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15804,桨叶3紧急顺桨模式,2018-12-12 13:06:34.000,2018-12-12 13:14:59.000,505,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15604,桨叶1紧急顺桨模式,2018-12-12 13:06:34.000,2018-12-12 13:14:59.000,505,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-12-04 23:43:10.000,2018-12-05 00:02:13.000,1143,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-12-03 23:30:23.000,2018-12-03 23:52:22.000,1319,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5506,左扭缆超限,2018-12-03 23:30:23.000,2018-12-03 23:32:51.000,148,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-11-30 00:10:53.000,2018-11-30 00:31:08.000,1215,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-11-28 06:19:53.000,2018-11-28 06:39:39.000,1186,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5971,变流器转子侧模块启动故障,2018-11-27 19:45:11.000,2018-11-27 23:08:17.000,12186,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,5941,变流器跳闸,2018-11-27 19:45:11.000,2018-11-27 23:08:17.000,12186,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,5108,维护模式,2018-11-27 15:10:33.000,2018-11-27 16:03:11.000,3158,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5801,高速轴刹车非正常动作,2018-11-27 15:10:33.000,2018-11-27 16:03:11.000,3158,刹车系统,故障和告警
白塔公司1号二期风电场,HFJ120,5119,机舱手动偏航使能,2018-11-27 15:10:33.000,2018-11-27 16:03:11.000,3158,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,15600,桨叶1伺服CAN通讯错误,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15611,桨叶1安全链故障,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶软件,故障和告警
白塔公司1号二期风电场,HFJ120,15701,桨叶2主电源400V故障,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15601,桨叶1主电源400V故障,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15603,桨叶1位置标定错误,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,5941,变流器跳闸,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,15804,桨叶3紧急顺桨模式,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,5002,安全链2触发,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,安全链,故障和告警
白塔公司1号二期风电场,HFJ120,15700,桨叶2伺服CAN通讯错误,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15703,桨叶2位置标定错误,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15711,桨叶2安全链故障,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15800,桨叶3伺服CAN通讯错误,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,5509,机舱位置标定中,2018-11-27 15:06:25.000,2018-11-27 15:35:25.000,1740,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,15811,桨叶3安全链故障,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15801,桨叶3主电源400V超限,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15704,桨叶2紧急顺桨模式,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15803,桨叶3位置标定错误,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,64037,非正常关机(OS),2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,15604,桨叶1紧急顺桨模式,2018-11-27 15:06:25.000,2018-11-27 15:10:33.000,248,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,40501,模块3.2状态故障,2018-11-27 11:17:20.000,2018-11-27 14:48:20.000,12660,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,40503,模块3.2正常运行时间未发送,2018-11-27 11:14:58.000,2018-11-27 15:06:25.000,13887,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,40513,模块3.3正常运行时间未发送,2018-11-27 11:14:58.000,2018-11-27 15:06:25.000,13887,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,40653,模块4.1正常运行时间未发送,2018-11-27 11:14:58.000,2018-11-27 15:06:25.000,13887,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,40493,模块3.1正常运行时间未发送,2018-11-27 11:14:58.000,2018-11-27 15:06:25.000,13887,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,1513,振动模块通讯故障,2018-11-27 11:05:11.000,2018-11-27 15:06:25.000,14474,振动,故障和告警
白塔公司1号二期风电场,HFJ120,5432,变桨系统通讯故障,2018-11-27 11:02:47.000,2018-11-27 15:06:25.000,14618,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,40650,模块4.1故障,2018-11-27 11:02:47.000,2018-11-27 15:06:25.000,14618,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,64025,主控制器安全链输入丢失(OS),2018-11-27 11:02:47.000,2018-11-27 14:48:20.000,13533,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,64020,主控制器安全链输出丢失(OS),2018-11-27 11:02:47.000,2018-11-27 14:48:20.000,13533,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5001,硬件看门狗触发安全链,2018-11-27 11:02:47.000,2018-11-27 14:48:20.000,13533,安全链,故障和告警
白塔公司1号二期风电场,HFJ120,40500,模块3.2故障,2018-11-27 11:02:47.000,2018-11-27 14:48:20.000,13533,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,40510,模块3.3故障,2018-11-27 11:02:47.000,2018-11-27 15:06:25.000,14618,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,40490,模块3.1故障,2018-11-27 11:02:47.000,2018-11-27 15:06:25.000,14618,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5941,变流器跳闸,2018-11-27 11:02:47.000,2018-11-27 14:48:20.000,13533,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,5801,高速轴刹车非正常动作,2018-11-27 10:35:25.000,2018-11-27 15:06:25.000,16260,刹车系统,故障和告警
白塔公司1号二期风电场,HFJ120,5621,齿轮箱润滑泵断路器跳闸,2018-11-27 09:59:30.000,2018-11-27 16:03:11.000,21821,齿轮箱,故障和告警
白塔公司1号二期风电场,HFJ120,5107,塔基手动正常停机,2018-11-27 09:32:23.000,2018-11-27 14:48:20.000,18957,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5507,偏航自动解缆中,2018-11-26 04:44:11.000,2018-11-26 05:05:46.000,1295,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5506,左扭缆超限,2018-11-26 04:44:11.000,2018-11-26 04:46:37.000,146,偏航,故障和告警
白塔公司1号二期风电场,HFJ120,5924,风机欠功率,2018-11-24 22:26:39.000,2018-11-24 22:27:51.000,72,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,5924,风机欠功率,2018-11-23 17:42:44.000,2018-11-23 17:44:16.000,92,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,15804,桨叶3紧急顺桨模式,2018-11-22 21:12:37.000,2018-11-22 21:35:20.000,1363,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15811,桨叶3安全链故障,2018-11-22 21:12:37.000,2018-11-22 21:35:20.000,1363,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15711,桨叶2安全链故障,2018-11-22 21:07:12.000,2018-11-22 21:35:20.000,1688,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15604,桨叶1紧急顺桨模式,2018-11-22 21:07:12.000,2018-11-22 21:35:20.000,1688,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15445,桨叶3电源管理模块故障,2018-11-22 21:07:12.000,2018-11-22 21:12:37.000,325,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15803,桨叶3位置标定错误,2018-11-22 21:07:12.000,2018-11-22 21:12:37.000,325,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15801,桨叶3主电源400V超限,2018-11-22 21:07:12.000,2018-11-22 21:12:37.000,325,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15800,桨叶3伺服CAN通讯错误,2018-11-22 21:07:12.000,2018-11-22 21:12:37.000,325,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15436,桨叶3电容欠压,2018-11-22 21:07:12.000,2018-11-22 21:12:37.000,325,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15704,桨叶2紧急顺桨模式,2018-11-22 21:07:12.000,2018-11-22 21:35:20.000,1688,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15443,桨叶3编码器卡件故障,2018-11-22 21:07:12.000,2018-11-22 21:12:37.000,325,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15611,桨叶1安全链故障,2018-11-22 21:07:12.000,2018-11-22 21:35:20.000,1688,桨叶软件,故障和告警
白塔公司1号二期风电场,HFJ120,5002,安全链2触发,2018-11-22 21:07:12.000,2018-11-22 21:35:20.000,1688,安全链,故障和告警
白塔公司1号二期风电场,HFJ120,5989,变流器UPS电量低,2018-11-21 14:34:08.000,2018-11-22 21:07:12.000,109984,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,40510,模块3.3故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,1513,振动模块通讯故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,振动,故障和告警
白塔公司1号二期风电场,HFJ120,5432,变桨系统通讯故障,2018-11-21 14:32:55.000,2018-11-22 21:12:37.000,110382,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,40500,模块3.2故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,64020,主控制器安全链输出丢失(OS),2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,64025,主控制器安全链输入丢失(OS),2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5001,硬件看门狗触发安全链,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,安全链,故障和告警
白塔公司1号二期风电场,HFJ120,40490,模块3.1故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,40650,模块4.1故障,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5941,变流器跳闸,2018-11-21 14:32:55.000,2018-11-22 21:07:12.000,110057,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,102,电网电压跌落,2018-11-21 14:32:55.000,2018-11-22 21:12:37.000,110382,电网,故障和告警
白塔公司1号二期风电场,HFJ120,5109,SCADA停机,2018-11-21 14:18:31.000,2018-11-22 21:07:12.000,110921,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5109,SCADA停机,2018-11-20 21:34:29.000,2018-11-20 21:48:06.000,817,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5109,SCADA停机,2018-11-20 19:36:36.000,2018-11-20 21:12:47.000,5771,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5109,SCADA停机,2018-11-20 16:56:47.000,2018-11-20 17:35:16.000,2309,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,5922,小风正常停机,2018-11-20 04:53:20.000,2018-11-20 04:54:32.000,72,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ120,15811,桨叶3安全链故障,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15803,桨叶3位置标定错误,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15800,桨叶3伺服CAN通讯错误,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15711,桨叶2安全链故障,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15700,桨叶2伺服CAN通讯错误,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15801,桨叶3主电源400V超限,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15804,桨叶3紧急顺桨模式,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15603,桨叶1位置标定错误,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,64037,非正常关机(OS),2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,控制器,故障和告警
白塔公司1号二期风电场,HFJ120,15704,桨叶2紧急顺桨模式,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15601,桨叶1主电源400V故障,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15701,桨叶2主电源400V故障,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15604,桨叶1紧急顺桨模式,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15600,桨叶1伺服CAN通讯错误,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶硬件,故障和告警
白塔公司1号二期风电场,HFJ120,15611,桨叶1安全链故障,2018-11-16 15:00:18.000,2018-11-16 15:01:49.000,91,桨叶软件,故障和告警
