风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
五里坡公司3号一期风电场,HFJ080,5922,小风正常停机,2019-02-26 21:43:21.000,2019-02-26 21:44:01.000,40,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5924,风机欠功率,2019-02-24 02:04:58.000,2019-02-24 02:05:47.000,49,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5922,小风正常停机,2019-02-21 15:04:18.000,2019-02-21 15:05:21.000,63,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5109,SCADA停机,2019-02-11 11:22:31.000,2019-02-11 11:52:27.000,1796,控制器,故障和告警
五里坡公司3号一期风电场,HFJ080,5924,风机欠功率,2019-02-10 04:53:43.000,2019-02-10 04:54:10.000,27,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5922,小风正常停机,2019-02-08 14:47:21.000,2019-02-08 14:47:59.000,38,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5922,小风正常停机,2019-02-06 10:29:06.000,2019-02-06 10:29:53.000,47,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5506,左扭缆超限,2019-02-02 07:14:59.000,2019-02-02 07:15:55.000,56,偏航,故障和告警
五里坡公司3号一期风电场,HFJ080,5507,偏航自动解缆中,2019-02-02 07:14:59.000,2019-02-02 07:32:25.000,1046,偏航,故障和告警
五里坡公司3号一期风电场,HFJ080,5922,小风正常停机,2019-01-31 23:41:10.000,2019-01-31 23:41:48.000,38,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5012,安全链1触发,2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5005,过振动(H),2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,64025,主控制器安全链输入丢失(OS),2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,控制器,故障和告警
五里坡公司3号一期风电场,HFJ080,5002,安全链2触发,2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5006,机舱紧停按钮触发,2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5001,硬件看门狗触发安全链,2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5941,变流器跳闸,2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5011,主断路器跳闸,2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5003,风轮过转速(H),2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5119,机舱手动偏航使能,2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,控制器,故障和告警
五里坡公司3号一期风电场,HFJ080,5010,安全继电器触发,2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5004,发电机过转速(H),2019-01-26 12:56:58.000,2019-01-26 18:10:35.000,18817,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5602,齿轮箱油压低,2019-01-26 12:15:49.000,2019-01-26 18:10:35.000,21286,齿轮箱,故障和告警
五里坡公司3号一期风电场,HFJ080,5621,齿轮箱润滑泵断路器跳闸,2019-01-26 12:05:44.000,2019-01-26 18:10:35.000,21891,齿轮箱,故障和告警
五里坡公司3号一期风电场,HFJ080,5108,维护模式,2019-01-26 11:52:42.000,2019-01-26 18:10:35.000,22673,控制器,故障和告警
五里坡公司3号一期风电场,HFJ080,5107,塔基手动正常停机,2019-01-26 11:52:42.000,2019-01-26 18:10:35.000,22673,控制器,故障和告警
五里坡公司3号一期风电场,HFJ080,5924,风机欠功率,2019-01-26 09:34:46.000,2019-01-26 09:35:13.000,27,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5506,左扭缆超限,2019-01-26 01:46:01.000,2019-01-26 01:46:28.000,27,偏航,故障和告警
五里坡公司3号一期风电场,HFJ080,5507,偏航自动解缆中,2019-01-26 01:46:01.000,2019-01-26 02:03:27.000,1046,偏航,故障和告警
五里坡公司3号一期风电场,HFJ080,5922,小风正常停机,2019-01-22 15:32:35.000,2019-01-22 15:33:02.000,27,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5922,小风正常停机,2019-01-20 15:48:59.000,2019-01-20 15:49:26.000,27,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5507,偏航自动解缆中,2019-01-18 08:29:45.000,2019-01-18 08:46:36.000,1011,偏航,故障和告警
五里坡公司3号一期风电场,HFJ080,5922,小风正常停机,2019-01-18 02:03:18.000,2019-01-18 02:03:44.000,26,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,5507,偏航自动解缆中,2019-01-16 15:45:07.000,2019-01-16 16:02:17.000,1030,偏航,故障和告警
五里坡公司3号一期风电场,HFJ080,5011,主断路器跳闸,2019-01-16 15:27:44.000,2019-01-16 15:36:27.000,523,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5001,硬件看门狗触发安全链,2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5004,发电机过转速(H),2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5012,安全链1触发,2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5119,机舱手动偏航使能,2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,控制器,故障和告警
五里坡公司3号一期风电场,HFJ080,5941,变流器跳闸,2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ080,64025,主控制器安全链输入丢失(OS),2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,控制器,故障和告警
五里坡公司3号一期风电场,HFJ080,5002,安全链2触发,2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5003,风轮过转速(H),2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,安全链,故障和告警
五里坡公司3号一期风电场,HFJ080,5005,过振动(H),2019-01-16 15:25:16.000,2019-01-16 15:36:27.000,671,安全链,故障和告警
