风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
五里坡公司2号一期风电场,HFJ032,6411,启机等风超时待机,2019-02-24 22:05:05.000,2019-02-24 22:05:55.000,50,超时,故障和告警
五里坡公司2号一期风电场,HFJ032,5507,偏航自动解缆中,2019-02-24 02:01:00.000,2019-02-24 02:12:32.000,692,偏航,故障和告警
五里坡公司2号一期风电场,HFJ032,5922,小风正常停机,2019-02-22 14:11:17.000,2019-02-22 14:12:06.000,49,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5922,小风正常停机,2019-02-22 13:56:59.000,2019-02-22 13:57:38.000,39,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5507,偏航自动解缆中,2019-02-18 12:28:02.000,2019-02-18 12:39:15.000,673,偏航,故障和告警
五里坡公司2号一期风电场,HFJ032,5922,小风正常停机,2019-02-13 02:20:18.000,2019-02-13 02:20:48.000,30,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5924,风机欠功率,2019-02-09 22:56:33.000,2019-02-09 22:57:00.000,27,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5505,右扭缆超限,2019-02-05 21:05:47.000,2019-02-05 21:06:37.000,50,偏航,故障和告警
五里坡公司2号一期风电场,HFJ032,5507,偏航自动解缆中,2019-02-05 21:05:47.000,2019-02-05 21:17:45.000,718,偏航,故障和告警
五里坡公司2号一期风电场,HFJ032,5922,小风正常停机,2019-02-04 22:07:07.000,2019-02-04 22:08:06.000,59,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5924,风机欠功率,2019-01-26 09:24:47.000,2019-01-26 09:25:19.000,32,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5924,风机欠功率,2019-01-24 20:42:42.000,2019-01-24 20:43:08.000,26,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5924,风机欠功率,2019-01-23 04:53:48.000,2019-01-23 04:54:15.000,27,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5922,小风正常停机,2019-01-20 04:50:48.000,2019-01-20 04:51:15.000,27,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5507,偏航自动解缆中,2019-01-19 00:53:32.000,2019-01-19 01:04:39.000,667,偏航,故障和告警
五里坡公司2号一期风电场,HFJ032,5507,偏航自动解缆中,2019-01-06 03:06:48.000,2019-01-06 03:17:35.000,647,偏航,故障和告警
五里坡公司2号一期风电场,HFJ032,5505,右扭缆超限,2019-01-06 03:05:58.000,2019-01-06 03:06:48.000,50,偏航,故障和告警
五里坡公司2号一期风电场,HFJ032,5922,小风正常停机,2019-01-05 21:42:07.000,2019-01-05 21:42:47.000,40,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5902,变流器复位超时,2019-01-04 09:54:22.000,2019-01-04 10:19:29.000,1507,变流器,故障和告警
五里坡公司2号一期风电场,HFJ032,5970,变流器系统故障,2019-01-04 09:44:02.000,2019-01-04 10:20:20.000,2178,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,5002,安全链2触发,2019-01-04 09:44:02.000,2019-01-04 10:19:29.000,2127,安全链,故障和告警
五里坡公司2号一期风电场,HFJ032,5119,机舱手动偏航使能,2019-01-04 09:44:02.000,2019-01-04 10:19:29.000,2127,控制器,故障和告警
五里坡公司2号一期风电场,HFJ032,5003,风轮过转速(H),2019-01-04 09:44:02.000,2019-01-04 10:19:29.000,2127,安全链,故障和告警
五里坡公司2号一期风电场,HFJ032,5004,发电机过转速(H),2019-01-04 09:44:02.000,2019-01-04 10:19:29.000,2127,安全链,故障和告警
五里坡公司2号一期风电场,HFJ032,5012,安全链1触发,2019-01-04 09:44:02.000,2019-01-04 10:19:29.000,2127,安全链,故障和告警
五里坡公司2号一期风电场,HFJ032,5977,变流器转子侧其它故障,2019-01-04 09:44:02.000,2019-01-04 10:20:20.000,2178,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ032,64025,主控制器安全链输入丢失(OS),2019-01-04 09:44:02.000,2019-01-04 10:19:29.000,2127,控制器,故障和告警
五里坡公司2号一期风电场,HFJ032,5005,过振动(H),2019-01-04 09:44:02.000,2019-01-04 10:19:29.000,2127,安全链,故障和告警
五里坡公司2号一期风电场,HFJ032,5001,硬件看门狗触发安全链,2019-01-04 09:44:02.000,2019-01-04 10:19:29.000,2127,安全链,故障和告警
五里坡公司2号一期风电场,HFJ032,5107,塔基手动正常停机,2019-01-04 09:32:38.000,2019-01-04 10:19:29.000,2811,控制器,故障和告警
五里坡公司2号一期风电场,HFJ032,5108,维护模式,2019-01-04 09:32:38.000,2019-01-04 11:20:55.000,6497,控制器,故障和告警
五里坡公司2号一期风电场,HFJ032,5602,齿轮箱油压低,2018-12-30 13:29:58.000,2018-12-30 14:07:08.000,2230,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ032,5604,齿轮箱高速轴前端轴承过热,2018-12-30 13:28:22.000,2018-12-30 14:07:08.000,2326,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ032,5605,齿轮箱高速轴后端轴承过热,2018-12-30 13:26:47.000,2018-12-30 14:07:08.000,2421,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ032,5603,齿轮箱油温过高,2018-12-30 13:21:56.000,2018-12-30 14:07:08.000,2712,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ032,5621,齿轮箱润滑泵断路器跳闸,2018-12-30 13:20:16.000,2018-12-30 14:07:08.000,2812,齿轮箱,故障和告警
