风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号一期风电场,HFJ063,6108,变桨紧急事件触发,2018-10-28 14:02:23.000,2018-11-01 15:00:23.000,349080,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ063,5953,变流器直流母线过压 ,2018-10-28 14:02:23.000,2018-11-01 14:57:37.000,348914,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5002,安全链2触发,2018-10-28 14:02:23.000,2018-11-01 15:20:26.000,350283,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5947,变流器主断路器故障,2018-10-28 14:02:23.000,2018-11-01 14:57:37.000,348914,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5432,变桨系统通讯故障,2018-10-28 14:02:23.000,2018-11-01 15:20:26.000,350283,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5905,变流器通讯故障,2018-10-28 14:02:23.000,2018-11-01 14:57:37.000,348914,变流器,故障和告警
白塔公司1号一期风电场,HFJ063,1019,EtherCan模块CANopen通讯故障,2018-10-28 14:02:23.000,2018-11-01 15:20:26.000,350283,其他,故障和告警
白塔公司1号一期风电场,HFJ063,1023,变频器CANopen通讯故障,2018-10-28 14:02:23.000,2018-11-01 15:20:26.000,350283,变流器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-10-28 13:05:28.000,2018-10-28 13:38:11.000,1963,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-10-26 11:13:51.000,2018-10-26 11:37:49.000,1438,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-10-26 10:36:21.000,2018-10-26 10:58:59.000,1358,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-10-25 12:58:55.000,2018-10-25 16:18:46.000,11991,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-10-23 20:31:47.000,2018-10-23 20:43:40.000,713,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-10-22 11:21:16.000,2018-10-22 15:20:18.000,14342,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-10-22 10:23:08.000,2018-10-22 10:40:36.000,1048,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-10-14 21:28:08.000,2018-10-14 21:39:52.000,704,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-10-10 23:04:15.000,2018-10-10 23:15:07.000,652,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-10-09 06:54:47.000,2018-10-09 07:05:46.000,659,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-10-08 01:54:55.000,2018-10-08 02:07:05.000,730,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,64011,手动重启(OS),2018-10-07 13:20:21.000,2018-10-07 13:22:38.000,137,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,6401,系统初始化超时待机,2018-10-07 11:51:11.000,2018-10-07 13:19:13.000,5282,超时,故障和告警
白塔公司1号一期风电场,HFJ063,5433,轮毂供电断路器跳闸,2018-10-07 11:50:00.000,2018-10-07 13:19:13.000,5353,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5494,桨叶3 400伏异常,2018-10-07 11:50:00.000,2018-10-07 13:22:38.000,5558,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5431,轮毂温度低,2018-10-07 11:50:00.000,2018-10-07 13:13:32.000,5012,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5432,变桨系统通讯故障,2018-10-07 11:50:00.000,2018-10-07 13:22:38.000,5558,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5482,桨叶2充电传感器故障,2018-10-07 11:50:00.000,2018-10-07 13:22:38.000,5558,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5119,机舱手动偏航使能,2018-10-07 11:38:01.000,2018-10-07 13:19:13.000,6072,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5801,高速轴刹车非正常动作,2018-10-07 09:50:12.000,2018-10-07 13:19:13.000,12541,刹车系统,故障和告警
白塔公司1号一期风电场,HFJ063,5108,维护模式,2018-10-07 09:05:05.000,2018-10-07 13:30:40.000,15935,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5107,塔基手动正常停机,2018-10-07 09:05:05.000,2018-10-07 13:19:13.000,15248,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5505,右扭缆超限,2018-10-04 22:43:53.000,2018-10-04 22:46:09.000,136,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-10-04 22:43:53.000,2018-10-04 22:56:30.000,757,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5801,高速轴刹车非正常动作,2018-10-03 11:13:26.000,2018-10-03 11:40:30.000,1624,刹车系统,故障和告警
白塔公司1号一期风电场,HFJ063,5801,高速轴刹车非正常动作,2018-10-03 10:09:03.000,2018-10-03 11:04:58.000,3355,刹车系统,故障和告警
白塔公司1号一期风电场,HFJ063,5108,维护模式,2018-10-03 09:32:42.000,2018-10-03 11:40:30.000,7668,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5107,塔基手动正常停机,2018-10-03 09:31:32.000,2018-10-03 10:01:30.000,1798,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-10-01 00:23:54.000,2018-10-01 00:35:09.000,675,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-09-29 12:32:57.000,2018-09-29 16:47:46.000,15289,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-09-28 11:08:36.000,2018-09-28 13:49:29.000,9653,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-09-27 13:28:48.000,2018-09-27 14:50:52.000,4924,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5922,小风正常停机,2018-09-27 09:32:26.000,2018-09-27 09:33:46.000,80,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-09-26 16:07:35.000,2018-09-26 16:28:01.000,1226,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-09-26 15:06:43.000,2018-09-26 15:29:48.000,1385,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5121,能量管理平台停机,2018-09-25 16:54:32.000,2018-09-25 17:12:57.000,1105,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5922,小风正常停机,2018-09-21 16:01:35.000,2018-09-21 16:04:11.000,156,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5505,右扭缆超限,2018-09-11 22:09:06.000,2018-09-11 22:10:20.000,74,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-09-11 22:09:06.000,2018-09-11 22:21:07.000,721,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-09-10 20:28:32.000,2018-09-10 20:41:09.000,757,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5505,右扭缆超限,2018-09-10 20:28:32.000,2018-09-10 20:29:49.000,77,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-09-09 15:39:14.000,2018-09-09 15:50:34.000,680,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5922,小风正常停机,2018-09-06 12:44:58.000,2018-09-06 12:46:11.000,73,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5922,小风正常停机,2018-09-06 10:35:16.000,2018-09-06 10:36:34.000,78,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5009,机舱安全停按钮触发,2018-09-04 11:05:47.000,2018-09-04 12:07:05.000,3678,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5011,主断路器跳闸,2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5941,变流器跳闸,2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5119,机舱手动偏航使能,2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5001,硬件看门狗触发安全链,2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5002,安全链2触发,2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,64025,主控制器安全链输入丢失(OS),2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5005,过振动(H),2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5003,风轮过转速(H),2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5006,机舱紧停按钮触发,2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5010,安全继电器触发,2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5012,安全链1触发,2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5004,发电机过转速(H),2018-09-04 09:55:30.000,2018-09-04 12:07:05.000,7895,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5108,维护模式,2018-09-04 09:49:45.000,2018-09-04 12:19:07.000,8962,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5107,塔基手动正常停机,2018-09-04 09:21:05.000,2018-09-04 12:07:05.000,9960,控制器,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-08-31 20:46:01.000,2018-08-31 20:57:35.000,694,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5922,小风正常停机,2018-08-31 08:59:53.000,2018-08-31 09:00:58.000,65,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5922,小风正常停机,2018-08-29 23:37:44.000,2018-08-29 23:38:48.000,64,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5922,小风正常停机,2018-08-26 08:06:57.000,2018-08-26 08:08:46.000,109,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-08-25 21:08:36.000,2018-08-25 21:18:51.000,615,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5978,变流器网侧其它故障,2018-08-23 20:25:02.000,2018-08-23 20:33:08.000,486,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5941,变流器跳闸,2018-08-23 20:25:02.000,2018-08-23 20:33:08.000,486,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5971,变流器转子侧模块启动故障,2018-08-23 20:25:02.000,2018-08-23 20:33:08.000,486,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5972,变流器网侧模块启动故障,2018-08-23 20:25:02.000,2018-08-23 20:33:08.000,486,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-08-21 02:37:38.000,2018-08-21 02:48:51.000,673,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5507,偏航自动解缆中,2018-08-18 19:41:08.000,2018-08-18 19:53:13.000,725,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,5505,右扭缆超限,2018-08-18 19:41:08.000,2018-08-18 19:43:19.000,131,偏航,故障和告警
白塔公司1号一期风电场,HFJ063,6411,启机等风超时待机,2018-08-18 10:54:39.000,2018-08-18 10:55:48.000,69,超时,故障和告警
白塔公司1号一期风电场,HFJ063,5924,风机欠功率,2018-08-13 04:57:20.000,2018-08-13 04:58:54.000,94,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ063,5445,桨叶1备用电源电压故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5484,桨叶2刹车电压故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5457,变桨3备份电源电压故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5451,桨叶2备用电源电压故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5432,变桨系统通讯故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,1029,以太网接收故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,其他,故障和告警
白塔公司1号一期风电场,HFJ063,5437,变桨系统内部硬件连接故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5002,安全链2触发,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,安全链,故障和告警
白塔公司1号一期风电场,HFJ063,5483,桨叶1刹车电压故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,5442,桨叶1电机冷却风扇跳闸,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ063,1023,变频器CANopen通讯故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,变流器,故障和告警
白塔公司1号一期风电场,HFJ063,5485,桨叶3刹车电压故障,2018-08-08 20:37:52.000,2018-08-08 20:54:22.000,990,桨叶硬件,故障和告警
