风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号一期风电场,HFJ060,5904,机组正常待机,2019-03-30 19:23:38.000,2019-03-30 19:28:36.000,298,变流器,故障和告警
白塔公司1号一期风电场,HFJ060,5904,机组正常待机,2019-03-30 17:00:53.000,2019-03-30 17:05:30.000,277,变流器,故障和告警
白塔公司1号一期风电场,HFJ060,5904,机组正常待机,2019-03-30 16:19:26.000,2019-03-30 16:24:52.000,326,变流器,故障和告警
白塔公司1号一期风电场,HFJ060,5904,机组正常待机,2019-03-30 15:16:44.000,2019-03-30 15:21:42.000,298,变流器,故障和告警
白塔公司1号一期风电场,HFJ060,5503,偏航误差过大,2019-03-30 14:08:35.000,2019-03-30 14:11:10.000,155,偏航,故障和告警
白塔公司1号一期风电场,HFJ060,64037,非正常关机(OS),2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,控制器,故障和告警
白塔公司1号一期风电场,HFJ060,5485,桨叶3刹车电压故障,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,5483,桨叶1刹车电压故障,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,6102,桨叶1系统错误,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ060,5432,变桨系统通讯故障,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,5445,桨叶1备用电源电压故障,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,5451,桨叶2备用电源电压故障,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,5457,变桨3备份电源电压故障,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,5484,桨叶2刹车电压故障,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,5904,机组正常待机,2019-03-30 14:04:18.000,2019-03-30 14:09:28.000,310,变流器,故障和告警
白塔公司1号一期风电场,HFJ060,6104,桨叶3系统错误,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ060,5437,变桨系统内部硬件连接故障,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,6103,桨叶2系统错误,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ060,5442,桨叶1电机冷却风扇跳闸,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ060,5941,变流器跳闸,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ060,5002,安全链2触发,2019-03-30 14:04:18.000,2019-03-30 14:13:30.000,552,安全链,故障和告警
白塔公司1号一期风电场,HFJ060,6501,HMI手动停机,2019-03-30 13:49:39.000,2019-03-30 14:04:18.000,879,控制器,故障和告警
白塔公司1号一期风电场,HFJ060,5507,偏航自动解缆中,2019-03-30 00:12:31.000,2019-03-30 00:24:00.000,689,偏航,故障和告警
