风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
五里坡公司2号一期风电场,HFJ007,5922,小风正常停机,2019-02-28 16:01:31.000,2019-02-28 16:02:11.000,40,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ007,5505,右扭缆超限,2019-02-24 12:56:03.000,2019-02-24 12:57:22.000,79,偏航,故障和告警
五里坡公司2号一期风电场,HFJ007,5507,偏航自动解缆中,2019-02-24 12:56:03.000,2019-02-24 13:08:01.000,718,偏航,故障和告警
五里坡公司2号一期风电场,HFJ007,5613,齿轮箱油泵启动失败,2019-02-20 10:56:54.000,2019-02-20 12:27:40.000,5446,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ007,5802,液压系统压力低,2019-02-20 10:37:59.000,2019-02-20 12:29:20.000,6681,刹车系统,故障和告警
五里坡公司2号一期风电场,HFJ007,5531,偏航电机3-4断路器跳闸,2019-02-20 10:04:00.000,2019-02-20 12:27:40.000,8620,偏航驱动,故障和告警
五里坡公司2号一期风电场,HFJ007,5530,偏航电机1-2断路器跳闸,2019-02-20 10:04:00.000,2019-02-20 12:27:40.000,8620,偏航驱动,故障和告警
五里坡公司2号一期风电场,HFJ007,5806,液压泵断路器跳闸,2019-02-20 10:03:19.000,2019-02-20 12:27:40.000,8661,刹车系统,故障和告警
五里坡公司2号一期风电场,HFJ007,5119,机舱手动偏航使能,2019-02-20 10:01:19.000,2019-02-20 13:01:37.000,10818,控制器,故障和告警
五里坡公司2号一期风电场,HFJ007,5108,维护模式,2019-02-20 10:01:19.000,2019-02-20 13:01:37.000,10818,控制器,故障和告警
五里坡公司2号一期风电场,HFJ007,5602,齿轮箱油压低,2019-02-20 10:01:19.000,2019-02-20 12:27:40.000,8781,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ007,5621,齿轮箱润滑泵断路器跳闸,2019-02-20 09:51:24.000,2019-02-20 12:27:40.000,9376,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ007,5107,塔基手动正常停机,2019-02-20 09:38:17.000,2019-02-20 12:27:40.000,10163,控制器,故障和告警
五里坡公司2号一期风电场,HFJ007,5922,小风正常停机,2019-02-17 06:44:25.000,2019-02-17 06:44:52.000,27,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ007,5922,小风正常停机,2019-02-11 06:03:03.000,2019-02-11 06:03:30.000,27,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ007,5922,小风正常停机,2019-02-05 23:46:23.000,2019-02-05 23:47:05.000,42,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ007,5922,小风正常停机,2019-01-31 23:25:34.000,2019-01-31 23:26:24.000,50,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ007,5922,小风正常停机,2019-01-30 23:55:55.000,2019-01-30 23:56:33.000,38,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ007,5922,小风正常停机,2019-01-29 22:20:45.000,2019-01-29 22:21:35.000,50,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ007,5107,塔基手动正常停机,2019-01-28 16:39:31.000,2019-01-28 16:41:29.000,118,控制器,故障和告警
五里坡公司2号一期风电场,HFJ007,5485,桨叶3刹车电压故障,2019-01-28 16:34:19.000,2019-01-28 16:35:10.000,51,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ007,5457,变桨3备份电源电压故障,2019-01-28 16:34:19.000,2019-01-28 16:35:10.000,51,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ007,5970,变流器系统故障,2019-01-28 16:34:19.000,2019-01-28 16:36:51.000,152,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ007,5484,桨叶2刹车电压故障,2019-01-28 16:34:19.000,2019-01-28 16:35:10.000,51,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ007,5445,桨叶1备用电源电压故障,2019-01-28 16:34:19.000,2019-01-28 16:35:10.000,51,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ007,64037,非正常关机(OS),2019-01-28 16:34:19.000,2019-01-28 16:35:10.000,51,控制器,故障和告警
