风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 18:56:08.000,2019-03-30 19:01:03.000,295,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 17:08:57.000,2019-03-30 17:13:10.000,253,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 16:40:23.000,2019-03-30 16:46:00.000,337,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-03-30 16:40:23.000,2019-03-30 16:41:01.000,38,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 16:00:23.000,2019-03-30 16:05:33.000,310,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 15:20:01.000,2019-03-30 15:24:53.000,292,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 15:01:16.000,2019-03-30 15:06:22.000,306,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 13:27:54.000,2019-03-30 13:33:27.000,333,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 12:56:52.000,2019-03-30 13:02:21.000,329,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 11:11:20.000,2019-03-30 11:16:14.000,294,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 10:38:18.000,2019-03-30 10:43:17.000,299,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,7200,备用电源测试告警,2019-03-30 10:38:18.000,2019-03-30 10:38:56.000,38,测试,故障和告警
白塔公司1号一期风电场,HFJ037,5941,变流器跳闸,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5483,桨叶1刹车电压故障,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,5904,机组正常待机,2019-03-30 10:11:41.000,2019-03-30 10:16:31.000,290,变流器,故障和告警
白塔公司1号一期风电场,HFJ037,5451,桨叶2备用电源电压故障,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,5484,桨叶2刹车电压故障,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,5442,桨叶1电机冷却风扇跳闸,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,5445,桨叶1备用电源电压故障,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,5457,变桨3备份电源电压故障,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,5485,桨叶3刹车电压故障,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,5002,安全链2触发,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,安全链,故障和告警
白塔公司1号一期风电场,HFJ037,5432,变桨系统通讯故障,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,5437,变桨系统内部硬件连接故障,2019-03-30 10:11:41.000,2019-03-30 10:25:16.000,815,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ037,6501,HMI手动停机,2019-03-30 09:53:39.000,2019-03-30 10:11:41.000,1082,控制器,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-03-30 00:27:35.000,2019-03-30 00:28:11.000,36,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5121,能量管理平台停机,2019-03-29 11:22:47.000,2019-03-29 15:58:12.000,16525,控制器,故障和告警
白塔公司1号一期风电场,HFJ037,5121,能量管理平台停机,2019-03-29 10:26:45.000,2019-03-29 11:01:13.000,2068,控制器,故障和告警
白塔公司1号一期风电场,HFJ037,5121,能量管理平台停机,2019-03-29 08:56:43.000,2019-03-29 09:19:30.000,1367,控制器,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-03-27 00:38:18.000,2019-03-27 00:40:06.000,108,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-26 11:00:49.000,2019-03-26 11:11:39.000,650,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-03-26 09:25:06.000,2019-03-26 09:26:54.000,108,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-03-25 13:17:35.000,2019-03-25 13:19:34.000,119,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-24 04:16:31.000,2019-03-24 04:27:20.000,649,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-20 01:22:57.000,2019-03-20 01:33:58.000,661,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-17 09:44:50.000,2019-03-17 09:56:55.000,725,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-16 04:49:32.000,2019-03-16 05:01:08.000,696,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-03-15 12:52:15.000,2019-03-15 12:53:33.000,78,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-13 12:08:12.000,2019-03-13 12:19:35.000,683,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-10 01:17:40.000,2019-03-10 01:30:57.000,797,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5505,右扭缆超限,2019-03-10 01:17:40.000,2019-03-10 01:19:42.000,122,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-08 11:25:00.000,2019-03-08 11:37:27.000,747,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-03-06 14:00:11.000,2019-03-06 14:01:50.000,99,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-03-05 13:22:17.000,2019-03-05 13:24:23.000,126,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-03-04 06:26:00.000,2019-03-04 06:37:24.000,684,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5507,偏航自动解缆中,2019-02-24 13:13:49.000,2019-02-24 13:25:43.000,714,偏航,故障和告警
白塔公司1号一期风电场,HFJ037,5922,小风正常停机,2019-02-23 22:03:24.000,2019-02-23 22:05:26.000,122,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ037,5121,能量管理平台停机,2019-02-06 11:53:16.000,2019-02-06 16:11:02.000,15466,控制器,故障和告警
白塔公司1号一期风电场,HFJ037,5121,能量管理平台停机,2019-02-04 13:20:59.000,2019-02-04 13:26:40.000,341,控制器,故障和告警
白塔公司1号一期风电场,HFJ037,5121,能量管理平台停机,2019-02-03 13:02:16.000,2019-02-03 13:24:15.000,1319,控制器,故障和告警
白塔公司1号一期风电场,HFJ037,5121,能量管理平台停机,2019-02-03 12:05:37.000,2019-02-03 12:17:14.000,697,控制器,故障和告警
白塔公司1号一期风电场,HFJ037,5608,齿轮箱油泵接触器反馈故障,2019-01-25 13:53:24.000,2019-01-25 14:03:06.000,582,齿轮箱,故障和告警
白塔公司1号一期风电场,HFJ037,5620,齿轮箱冷却风扇断路器跳闸,2019-01-25 13:45:31.000,2019-01-25 14:03:06.000,1055,齿轮箱,故障和告警
