风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
五里坡公司2号一期风电场,HFJ010,5005,过振动(H),2018-12-21 10:21:06.000,2018-12-21 10:21:37.000,31,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5119,机舱手动偏航使能,2018-12-21 10:21:06.000,2018-12-21 10:21:37.000,31,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5970,变流器系统故障,2018-12-21 10:21:06.000,2018-12-21 10:21:37.000,31,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5977,变流器转子侧其它故障,2018-12-21 10:21:06.000,2018-12-21 10:21:37.000,31,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5001,硬件看门狗触发安全链,2018-12-21 10:21:06.000,2018-12-21 10:21:37.000,31,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5002,安全链2触发,2018-12-21 10:21:06.000,2018-12-21 10:21:37.000,31,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5108,维护模式,2018-12-21 10:19:24.000,2018-12-21 10:51:17.000,1913,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5437,变桨系统内部硬件连接故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5004,发电机过转速(H),2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5010,安全继电器触发,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5970,变流器系统故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5445,桨叶1备用电源电压故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5484,桨叶2刹车电压故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5483,桨叶1刹车电压故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5442,桨叶1电机冷却风扇跳闸,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5451,桨叶2备用电源电压故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5011,主断路器跳闸,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,1029,以太网接收故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,其他,故障和告警
五里坡公司2号一期风电场,HFJ010,5457,变桨3备份电源电压故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5485,桨叶3刹车电压故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5002,安全链2触发,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5432,变桨系统通讯故障,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,64025,主控制器安全链输入丢失(OS),2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5005,过振动(H),2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5012,安全链1触发,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5001,硬件看门狗触发安全链,2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5003,风轮过转速(H),2018-12-21 10:17:35.000,2018-12-21 10:19:24.000,109,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5108,维护模式,2018-12-21 09:28:08.000,2018-12-21 10:17:35.000,2967,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5107,塔基手动正常停机,2018-12-21 09:27:39.000,2018-12-21 10:17:35.000,2996,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5442,桨叶1电机冷却风扇跳闸,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5445,桨叶1备用电源电压故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5457,变桨3备份电源电压故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5484,桨叶2刹车电压故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5970,变流器系统故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5451,桨叶2备用电源电压故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5485,桨叶3刹车电压故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,64037,非正常关机(OS),2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5483,桨叶1刹车电压故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5002,安全链2触发,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,5977,变流器转子侧其它故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5432,变桨系统通讯故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5437,变桨系统内部硬件连接故障,2018-12-11 15:22:34.000,2018-12-11 15:23:18.000,44,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,64011,手动重启(OS),2018-12-11 15:20:20.000,2018-12-11 15:22:34.000,134,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,6501,HMI手动停机,2018-12-11 15:18:50.000,2018-12-11 15:22:34.000,224,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-12-07 12:38:22.000,2018-12-07 12:39:11.000,49,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-12-05 01:28:21.000,2018-12-05 01:40:04.000,703,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5505,右扭缆超限,2018-12-02 15:52:38.000,2018-12-02 15:54:51.000,133,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-12-02 15:52:38.000,2018-12-02 16:04:06.000,688,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-11-28 05:25:11.000,2018-11-28 05:25:55.000,44,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-11-22 00:28:33.000,2018-11-22 00:39:56.000,683,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-11-11 18:34:22.000,2018-11-11 18:45:35.000,673,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5801,高速轴刹车非正常动作,2018-11-10 10:23:24.000,2018-11-10 12:17:06.000,6822,刹车系统,故障和告警
五里坡公司2号一期风电场,HFJ010,5108,维护模式,2018-11-10 10:03:10.000,2018-11-10 12:22:32.000,8362,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5107,塔基手动正常停机,2018-11-10 10:02:33.000,2018-11-10 12:17:06.000,8073,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5924,风机欠功率,2018-11-10 04:40:39.000,2018-11-10 04:41:18.000,39,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-11-09 14:04:53.000,2018-11-09 14:05:35.000,42,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5121,能量管理平台停机,2018-11-08 10:12:07.000,2018-11-08 10:13:28.000,81,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5121,能量管理平台停机,2018-11-07 04:22:24.000,2018-11-07 04:30:01.000,457,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5924,风机欠功率,2018-11-06 22:21:23.000,2018-11-06 22:22:01.000,38,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5107,塔基手动正常停机,2018-11-06 18:53:31.000,2018-11-06 18:56:59.000,208,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5613,齿轮箱油泵启动失败,2018-11-06 15:44:05.000,2018-11-06 18:27:52.000,9827,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ010,5712,发电机冷却风扇断路器跳闸,2018-11-06 15:41:10.000,2018-11-06 18:27:52.000,10002,发电机,故障和告警
五里坡公司2号一期风电场,HFJ010,5108,维护模式,2018-11-06 15:38:56.000,2018-11-06 18:52:49.000,11633,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5119,机舱手动偏航使能,2018-11-06 15:38:56.000,2018-11-06 18:52:49.000,11633,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5608,齿轮箱油泵接触器反馈故障,2018-11-06 15:28:33.000,2018-11-06 18:27:52.000,10759,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ010,5107,塔基手动正常停机,2018-11-06 15:18:47.000,2018-11-06 18:27:52.000,11345,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5612,机组运行时齿轮箱油压过低,2018-11-06 14:44:45.000,2018-11-06 14:48:26.000,221,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ010,5621,齿轮箱润滑泵断路器跳闸,2018-11-06 14:44:00.000,2018-11-06 18:36:41.000,13961,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ010,5902,变流器复位超时,2018-11-01 15:07:23.000,2018-11-01 15:12:54.000,331,变流器,故障和告警
五里坡公司2号一期风电场,HFJ010,6108,变桨紧急事件触发,2018-11-01 14:57:52.000,2018-11-01 15:00:08.000,136,桨叶软件,故障和告警
五里坡公司2号一期风电场,HFJ010,5437,变桨系统内部硬件连接故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5432,变桨系统通讯故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5442,桨叶1电机冷却风扇跳闸,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,1029,以太网接收故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,其他,故障和告警
五里坡公司2号一期风电场,HFJ010,5445,桨叶1备用电源电压故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5484,桨叶2刹车电压故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5451,桨叶2备用电源电压故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5483,桨叶1刹车电压故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5485,桨叶3刹车电压故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5977,变流器转子侧其它故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,6107,桨叶3BTB错误,2018-11-01 14:56:51.000,2018-11-01 15:00:08.000,197,桨叶软件,故障和告警
五里坡公司2号一期风电场,HFJ010,102,电网电压跌落,2018-11-01 14:56:51.000,2018-11-01 15:00:08.000,197,电网,故障和告警
五里坡公司2号一期风电场,HFJ010,5457,变桨3备份电源电压故障,2018-11-01 14:56:51.000,2018-11-01 15:12:54.000,963,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,6106,桨叶2BTB错误,2018-11-01 14:56:51.000,2018-11-01 15:00:08.000,197,桨叶软件,故障和告警
五里坡公司2号一期风电场,HFJ010,5951,变流器网侧过频,2018-10-28 14:03:02.000,2018-11-01 14:56:51.000,348829,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5941,变流器跳闸,2018-10-28 14:03:02.000,2018-11-01 14:56:51.000,348829,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5952,变流器网侧欠频,2018-10-28 14:03:02.000,2018-11-01 14:56:51.000,348829,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5950,变流器网侧线电压欠压,2018-10-28 14:03:02.000,2018-11-01 14:56:51.000,348829,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,7021,电网频率低,2018-10-28 14:03:02.000,2018-11-01 15:00:08.000,349026,电网,故障和告警
五里坡公司2号一期风电场,HFJ010,5002,安全链2触发,2018-10-28 14:03:02.000,2018-11-01 15:12:54.000,349792,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,7020,电网频率高,2018-10-28 14:03:02.000,2018-11-01 15:00:08.000,349026,电网,故障和告警
五里坡公司2号一期风电场,HFJ010,5957,变流器网侧过流,2018-10-28 14:03:02.000,2018-11-01 14:56:51.000,348829,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5970,变流器系统故障,2018-10-28 14:03:02.000,2018-11-01 15:12:54.000,349792,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-10-27 13:35:16.000,2018-10-27 13:36:04.000,48,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5924,风机欠功率,2018-10-20 19:16:01.000,2018-10-20 19:16:49.000,48,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-10-17 22:11:46.000,2018-10-17 22:23:45.000,719,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5505,右扭缆超限,2018-10-17 22:11:46.000,2018-10-17 22:12:34.000,48,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5442,桨叶1电机冷却风扇跳闸,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5457,变桨3备份电源电压故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5977,变流器转子侧其它故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5485,桨叶3刹车电压故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5483,桨叶1刹车电压故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5002,安全链2触发,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,102,电网电压跌落,2018-10-13 15:23:15.000,2018-10-13 15:26:03.000,168,电网,故障和告警
五里坡公司2号一期风电场,HFJ010,5484,桨叶2刹车电压故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5437,变桨系统内部硬件连接故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,1029,以太网接收故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,其他,故障和告警
五里坡公司2号一期风电场,HFJ010,5970,变流器系统故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5445,桨叶1备用电源电压故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5451,桨叶2备用电源电压故障,2018-10-13 15:23:15.000,2018-10-13 15:31:47.000,512,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5109,SCADA停机,2018-10-13 09:23:34.000,2018-10-13 15:23:15.000,21581,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5505,右扭缆超限,2018-10-13 00:03:21.000,2018-10-13 00:03:59.000,38,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-10-13 00:03:21.000,2018-10-13 00:15:01.000,700,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,6411,启机等风超时待机,2018-10-12 12:46:27.000,2018-10-12 12:47:12.000,45,超时,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-10-10 16:54:58.000,2018-10-10 16:55:23.000,25,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-10-08 04:35:05.000,2018-10-08 04:46:55.000,710,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5505,右扭缆超限,2018-10-08 04:35:05.000,2018-10-08 04:35:46.000,41,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,6411,启机等风超时待机,2018-10-04 19:11:16.000,2018-10-04 19:12:13.000,57,超时,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-10-03 13:41:00.000,2018-10-03 13:52:14.000,674,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-09-30 15:23:38.000,2018-09-30 15:24:25.000,47,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5924,风机欠功率,2018-09-30 08:16:50.000,2018-09-30 08:17:37.000,47,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5505,右扭缆超限,2018-09-27 05:35:12.000,2018-09-27 05:35:49.000,37,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-09-27 05:35:12.000,2018-09-27 05:47:12.000,720,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5924,风机欠功率,2018-09-16 00:48:50.000,2018-09-16 00:49:35.000,45,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-09-15 22:50:12.000,2018-09-15 23:01:05.000,653,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,6401,系统初始化超时待机,2018-09-15 17:10:58.000,2018-09-15 17:20:52.000,594,超时,故障和告警
五里坡公司2号一期风电场,HFJ010,5480,桨叶3充电器故障,2018-09-15 17:09:32.000,2018-09-15 17:24:21.000,889,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,6108,变桨紧急事件触发,2018-09-15 17:09:32.000,2018-09-15 17:24:21.000,889,桨叶软件,故障和告警
五里坡公司2号一期风电场,HFJ010,5432,变桨系统通讯故障,2018-09-15 17:09:32.000,2018-09-15 17:24:21.000,889,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,6107,桨叶3BTB错误,2018-09-15 17:09:32.000,2018-09-15 17:24:21.000,889,桨叶软件,故障和告警
五里坡公司2号一期风电场,HFJ010,5431,轮毂温度低,2018-09-15 17:09:32.000,2018-09-15 17:19:27.000,595,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5494,桨叶3 400伏异常,2018-09-15 17:09:32.000,2018-09-15 17:24:21.000,889,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5902,变流器复位超时,2018-09-15 16:05:21.000,2018-09-15 16:11:04.000,343,变流器,故障和告警
五里坡公司2号一期风电场,HFJ010,5451,桨叶2备用电源电压故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5483,桨叶1刹车电压故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5977,变流器转子侧其它故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5484,桨叶2刹车电压故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5445,桨叶1备用电源电压故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5437,变桨系统内部硬件连接故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5432,变桨系统通讯故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5457,变桨3备份电源电压故障,2018-09-15 15:54:19.000,2018-09-15 17:24:21.000,5402,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5442,桨叶1电机冷却风扇跳闸,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5002,安全链2触发,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,安全链,故障和告警
五里坡公司2号一期风电场,HFJ010,1029,以太网接收故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,其他,故障和告警
五里坡公司2号一期风电场,HFJ010,5970,变流器系统故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,102,电网电压跌落,2018-09-15 15:54:19.000,2018-09-15 15:57:36.000,197,电网,故障和告警
五里坡公司2号一期风电场,HFJ010,5485,桨叶3刹车电压故障,2018-09-15 15:54:19.000,2018-09-15 16:11:04.000,1005,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ010,5109,SCADA停机,2018-09-15 14:25:43.000,2018-09-15 15:54:19.000,5316,控制器,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-09-14 04:05:47.000,2018-09-14 04:17:06.000,679,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5505,右扭缆超限,2018-09-14 04:05:47.000,2018-09-14 04:06:27.000,40,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-09-12 10:12:21.000,2018-09-12 10:23:32.000,671,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-09-11 06:19:47.000,2018-09-11 06:30:37.000,650,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-09-10 15:43:23.000,2018-09-10 15:44:05.000,42,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5505,右扭缆超限,2018-09-10 11:25:18.000,2018-09-10 11:26:02.000,44,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-09-10 11:25:18.000,2018-09-10 11:37:04.000,706,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-09-08 12:40:43.000,2018-09-08 12:41:24.000,41,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-09-05 13:55:45.000,2018-09-05 13:56:25.000,40,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5507,偏航自动解缆中,2018-09-01 10:34:35.000,2018-09-01 10:46:46.000,731,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5505,右扭缆超限,2018-09-01 10:34:35.000,2018-09-01 10:35:50.000,75,偏航,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-08-31 18:57:21.000,2018-08-31 18:58:01.000,40,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ010,5922,小风正常停机,2018-08-29 10:43:20.000,2018-08-29 10:44:00.000,40,变流器（控制器部分）,故障和告警
