风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2019-02-03 13:02:16.000,2019-02-03 13:14:26.000,730,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2019-02-03 12:05:37.000,2019-02-03 12:17:14.000,697,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5941,变流器跳闸,2019-01-20 10:19:18.000,2019-01-20 10:58:56.000,2378,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5971,变流器转子侧模块启动故障,2019-01-20 10:19:18.000,2019-01-20 10:58:56.000,2378,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2019-01-18 00:17:28.000,2019-01-18 00:30:14.000,766,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5506,左扭缆超限,2019-01-18 00:17:28.000,2019-01-18 00:19:20.000,112,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5924,风机欠功率,2019-01-12 22:30:32.000,2019-01-12 22:31:52.000,80,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2019-01-09 12:29:58.000,2019-01-09 12:42:01.000,723,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5941,变流器跳闸,2019-01-07 10:27:31.000,2019-01-07 10:38:32.000,661,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5971,变流器转子侧模块启动故障,2019-01-07 10:27:31.000,2019-01-07 10:38:32.000,661,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2019-01-06 03:04:49.000,2019-01-06 03:16:51.000,722,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5971,变流器转子侧模块启动故障,2018-12-30 23:22:19.000,2018-12-30 23:32:23.000,604,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5941,变流器跳闸,2018-12-30 23:22:19.000,2018-12-30 23:32:23.000,604,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5971,变流器转子侧模块启动故障,2018-12-30 23:16:00.000,2018-12-30 23:19:46.000,226,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5941,变流器跳闸,2018-12-30 23:16:00.000,2018-12-30 23:19:46.000,226,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-12-16 14:04:11.000,2018-12-16 14:08:37.000,266,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-12-16 11:39:17.000,2018-12-16 13:37:45.000,7108,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-12-10 04:29:34.000,2018-12-10 04:40:41.000,667,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5107,塔基手动正常停机,2018-12-07 10:56:45.000,2018-12-07 12:30:07.000,5602,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5108,维护模式,2018-12-07 10:56:45.000,2018-12-07 12:28:54.000,5529,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-12-04 02:16:44.000,2018-12-04 02:27:53.000,669,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5922,小风正常停机,2018-11-25 20:27:14.000,2018-11-25 20:28:25.000,71,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-11-22 01:08:00.000,2018-11-22 01:19:44.000,704,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5924,风机欠功率,2018-11-15 07:34:20.000,2018-11-15 07:35:33.000,73,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5509,机舱位置标定中,2018-11-05 16:26:06.000,2018-11-05 16:27:51.000,105,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5485,桨叶3刹车电压故障,2018-11-01 15:46:14.000,2018-11-01 16:25:44.000,2370,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5484,桨叶2刹车电压故障,2018-11-01 15:35:34.000,2018-11-01 16:25:44.000,3010,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5484,桨叶2刹车电压故障,2018-11-01 15:29:44.000,2018-11-01 15:34:24.000,280,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,64037,非正常关机(OS),2018-11-01 15:28:35.000,2018-11-01 15:35:34.000,419,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,45,主控制器失电,2018-11-01 15:28:35.000,2018-11-01 15:29:44.000,69,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5484,桨叶2刹车电压故障,2018-11-01 15:26:13.000,2018-11-01 15:28:35.000,142,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,64037,非正常关机(OS),2018-11-01 15:13:24.000,2018-11-01 15:26:13.000,769,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5493,桨叶2 400伏异常,2018-11-01 14:56:08.000,2018-11-01 16:25:44.000,5376,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5455,桨叶3电机ptc触发,2018-11-01 14:56:08.000,2018-11-01 15:46:14.000,3006,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5449,桨叶3限位开关95度触发,2018-11-01 14:56:08.000,2018-11-01 15:46:14.000,3006,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5457,变桨3备份电源电压故障,2018-11-01 14:56:08.000,2018-11-01 16:25:44.000,5376,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5437,变桨系统内部硬件连接故障,2018-11-01 14:56:08.000,2018-11-01 16:25:44.000,5376,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5484,桨叶2刹车电压故障,2018-11-01 14:56:08.000,2018-11-01 15:18:06.000,1318,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5443,桨叶1电机ptc故障,2018-11-01 14:56:08.000,2018-11-01 15:46:14.000,3006,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5451,桨叶2备用电源电压故障,2018-11-01 14:56:08.000,2018-11-01 16:25:44.000,5376,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5483,桨叶1刹车电压故障,2018-11-01 14:56:08.000,2018-11-01 16:25:44.000,5376,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5492,桨叶1 400伏异常,2018-11-01 14:56:08.000,2018-11-01 16:25:44.000,5376,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5442,桨叶1电机冷却风扇跳闸,2018-11-01 14:56:08.000,2018-11-01 16:25:44.000,5376,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5485,桨叶3刹车电压故障,2018-11-01 14:56:08.000,2018-11-01 15:02:25.000,377,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5445,桨叶1备用电源电压故障,2018-11-01 14:56:08.000,2018-11-01 16:25:44.000,5376,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5486,桨叶1 24V电压故障,2018-10-28 14:02:23.000,2018-11-01 16:25:44.000,354201,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5949,变流器网侧线电压过压,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5905,变流器通讯故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器,故障和告警
白塔公司1号一期风电场,HFJ047,6106,桨叶2BTB错误,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ047,5953,变流器直流母线过压 ,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,6107,桨叶3BTB错误,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ047,1019,EtherCan模块CANopen通讯故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,其他,故障和告警
白塔公司1号一期风电场,HFJ047,1023,变频器CANopen通讯故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器,故障和告警
白塔公司1号一期风电场,HFJ047,5432,变桨系统通讯故障,2018-10-28 14:02:23.000,2018-11-01 16:25:44.000,354201,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5482,桨叶2充电传感器故障,2018-10-28 14:02:23.000,2018-11-01 16:25:44.000,354201,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5947,变流器主断路器故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5487,桨叶2 24V电压故障,2018-10-28 14:02:23.000,2018-11-01 16:25:44.000,354201,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5488,桨叶3 24V电压故障,2018-10-28 14:02:23.000,2018-11-01 16:25:44.000,354201,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5941,变流器跳闸,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,6108,变桨紧急事件触发,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ047,5002,安全链2触发,2018-10-28 14:02:23.000,2018-11-01 16:26:51.000,354268,安全链,故障和告警
白塔公司1号一期风电场,HFJ047,5971,变流器转子侧模块启动故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5494,桨叶3 400伏异常,2018-10-28 14:02:23.000,2018-11-01 16:25:44.000,354201,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,6105,桨叶1BTB错误,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ047,5989,变流器UPS电量低,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-10-28 13:05:28.000,2018-10-28 13:38:11.000,1963,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-10-28 12:16:08.000,2018-10-28 12:24:19.000,491,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-10-26 11:13:51.000,2018-10-26 11:54:03.000,2412,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-10-25 12:58:55.000,2018-10-25 16:21:16.000,12141,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-10-24 13:00:44.000,2018-10-24 13:13:25.000,761,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5505,右扭缆超限,2018-10-24 13:00:44.000,2018-10-24 13:02:25.000,101,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-10-22 11:21:16.000,2018-10-22 15:21:32.000,14416,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-10-22 10:31:16.000,2018-10-22 10:40:36.000,560,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5002,安全链2触发,2018-10-21 04:06:45.000,2018-10-21 04:08:35.000,110,安全链,故障和告警
白塔公司1号一期风电场,HFJ047,64037,非正常关机(OS),2018-10-21 04:06:45.000,2018-10-21 04:08:35.000,110,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,64017,手动关机(OS),2018-10-21 03:57:44.000,2018-10-21 04:06:45.000,541,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5924,风机欠功率,2018-10-18 04:35:29.000,2018-10-18 04:36:41.000,72,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,6411,启机等风超时待机,2018-10-12 21:46:55.000,2018-10-12 21:48:06.000,71,超时,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-10-12 05:23:01.000,2018-10-12 05:34:31.000,690,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-10-09 08:15:17.000,2018-10-09 08:27:51.000,754,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5505,右扭缆超限,2018-10-09 08:15:17.000,2018-10-09 08:16:36.000,79,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-10-08 05:30:16.000,2018-10-08 05:42:16.000,720,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-10-05 04:48:01.000,2018-10-05 04:59:20.000,679,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-10-03 13:07:22.000,2018-10-03 13:17:47.000,625,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,6401,系统初始化超时待机,2018-09-30 14:00:00.000,2018-09-30 14:01:13.000,73,超时,故障和告警
白塔公司1号一期风电场,HFJ047,6401,系统初始化超时待机,2018-09-30 13:57:41.000,2018-09-30 13:58:50.000,69,超时,故障和告警
白塔公司1号一期风电场,HFJ047,6401,系统初始化超时待机,2018-09-30 13:26:48.000,2018-09-30 13:56:31.000,1783,超时,故障和告警
白塔公司1号一期风电场,HFJ047,5494,桨叶3 400伏异常,2018-09-30 13:25:39.000,2018-09-30 14:04:52.000,2353,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5482,桨叶2充电传感器故障,2018-09-30 13:25:39.000,2018-09-30 14:04:52.000,2353,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5432,变桨系统通讯故障,2018-09-30 13:25:39.000,2018-09-30 14:04:52.000,2353,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5433,轮毂供电断路器跳闸,2018-09-30 13:25:39.000,2018-09-30 13:56:31.000,1852,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5431,轮毂温度低,2018-09-30 13:25:39.000,2018-09-30 13:48:11.000,1352,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ047,5613,齿轮箱油泵启动失败,2018-09-30 11:14:39.000,2018-09-30 13:56:31.000,9712,齿轮箱,故障和告警
白塔公司1号一期风电场,HFJ047,5620,齿轮箱冷却风扇断路器跳闸,2018-09-30 10:11:31.000,2018-09-30 13:58:50.000,13639,齿轮箱,故障和告警
白塔公司1号一期风电场,HFJ047,5621,齿轮箱润滑泵断路器跳闸,2018-09-30 10:11:31.000,2018-09-30 13:56:31.000,13500,齿轮箱,故障和告警
白塔公司1号一期风电场,HFJ047,5712,发电机冷却风扇断路器跳闸,2018-09-30 10:11:31.000,2018-09-30 13:56:31.000,13500,发电机,故障和告警
白塔公司1号一期风电场,HFJ047,5604,齿轮箱高速轴前端轴承过热,2018-09-30 10:10:21.000,2018-09-30 13:56:31.000,13570,齿轮箱,故障和告警
白塔公司1号一期风电场,HFJ047,5801,高速轴刹车非正常动作,2018-09-30 09:49:33.000,2018-09-30 14:04:52.000,15319,刹车系统,故障和告警
白塔公司1号一期风电场,HFJ047,5108,维护模式,2018-09-30 09:13:04.000,2018-09-30 14:21:35.000,18511,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5107,塔基手动正常停机,2018-09-30 09:11:53.000,2018-09-30 13:56:31.000,17078,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5924,风机欠功率,2018-09-30 03:50:35.000,2018-09-30 03:51:41.000,66,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-09-29 12:34:07.000,2018-09-29 16:47:46.000,15219,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-09-28 12:54:51.000,2018-09-28 13:49:29.000,3278,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-09-28 12:41:26.000,2018-09-28 12:53:41.000,735,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-09-28 11:08:36.000,2018-09-28 12:33:44.000,5108,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-09-27 13:28:48.000,2018-09-27 14:50:52.000,4924,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-09-27 09:05:14.000,2018-09-27 09:16:48.000,694,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5505,右扭缆超限,2018-09-27 09:05:14.000,2018-09-27 09:07:36.000,142,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-09-26 16:07:35.000,2018-09-26 16:28:01.000,1226,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5121,能量管理平台停机,2018-09-25 16:54:32.000,2018-09-25 17:12:57.000,1105,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5801,高速轴刹车非正常动作,2018-09-21 11:58:12.000,2018-09-21 13:07:01.000,4129,刹车系统,故障和告警
白塔公司1号一期风电场,HFJ047,5108,维护模式,2018-09-21 11:23:57.000,2018-09-21 13:07:01.000,6184,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5107,塔基手动正常停机,2018-09-21 11:22:47.000,2018-09-21 13:07:01.000,6254,控制器,故障和告警
白塔公司1号一期风电场,HFJ047,5507,偏航自动解缆中,2018-09-21 10:25:17.000,2018-09-21 10:36:48.000,691,偏航,故障和告警
白塔公司1号一期风电场,HFJ047,5003,风轮过转速(H),2018-09-20 11:33:02.000,2018-09-20 13:22:35.000,6573,安全链,故障和告警
白塔公司1号一期风电场,HFJ047,5012,安全链1触发,2018-09-20 11:33:02.000,2018-09-20 13:22:35.000,6573,安全链,故障和告警
白塔公司1号一期风电场,HFJ047,5004,发电机过转速(H),2018-09-20 11:33:02.000,2018-09-20 13:22:35.000,6573,安全链,故障和告警
白塔公司1号一期风电场,HFJ047,5010,安全继电器触发,2018-09-20 11:33:02.000,2018-09-20 13:22:35.000,6573,安全链,故障和告警
白塔公司1号一期风电场,HFJ047,5005,过振动(H),2018-09-20 11:33:02.000,2018-09-20 13:22:35.000,6573,安全链,故障和告警
