风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
五里坡公司2号一期风电场,HFJ013,5507,偏航自动解缆中,2019-02-24 14:48:04.000,2019-02-24 14:59:16.000,672,偏航,故障和告警
五里坡公司2号一期风电场,HFJ013,5924,风机欠功率,2019-02-21 12:37:03.000,2019-02-21 12:37:50.000,47,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ013,5121,能量管理平台停机,2019-02-18 18:04:26.000,2019-02-18 18:09:50.000,324,控制器,故障和告警
五里坡公司2号一期风电场,HFJ013,5507,偏航自动解缆中,2019-02-18 14:43:35.000,2019-02-18 14:54:44.000,669,偏航,故障和告警
五里坡公司2号一期风电场,HFJ013,5807,液压油位低,2019-02-13 23:32:06.000,2019-02-14 09:37:22.000,36316,刹车系统,故障和告警
五里坡公司2号一期风电场,HFJ013,5807,液压油位低,2019-02-13 22:27:42.000,2019-02-13 22:37:31.000,589,刹车系统,故障和告警
五里坡公司2号一期风电场,HFJ013,5109,SCADA停机,2019-02-11 11:25:12.000,2019-02-11 11:52:55.000,1663,控制器,故障和告警
五里坡公司2号一期风电场,HFJ013,5922,小风正常停机,2019-02-04 22:18:12.000,2019-02-04 22:19:01.000,49,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ013,5922,小风正常停机,2019-02-01 12:34:59.000,2019-02-01 12:35:57.000,58,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ013,5507,偏航自动解缆中,2019-01-28 14:38:16.000,2019-01-28 14:50:04.000,708,偏航,故障和告警
五里坡公司2号一期风电场,HFJ013,5924,风机欠功率,2019-01-20 04:51:41.000,2019-01-20 04:52:08.000,27,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ013,5941,变流器跳闸,2019-01-08 11:58:21.000,2019-01-08 12:01:32.000,191,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ013,5970,变流器系统故障,2019-01-08 11:58:21.000,2019-01-08 12:01:32.000,191,变流器（控制器部分）,故障和告警
