风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-03-26 11:40:11.000,2019-03-26 11:50:49.000,638,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-03-24 10:25:58.000,2019-03-24 10:37:05.000,667,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5922,小风正常停机,2019-03-21 17:33:21.000,2019-03-21 17:35:11.000,110,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-03-17 16:44:29.000,2019-03-17 16:54:38.000,609,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5505,右扭缆超限,2019-03-17 16:42:41.000,2019-03-17 16:44:29.000,108,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-03-16 05:20:37.000,2019-03-16 05:31:43.000,666,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-03-13 12:59:21.000,2019-03-13 13:12:09.000,768,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-03-08 18:18:50.000,2019-03-08 18:31:08.000,738,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-03-04 09:33:52.000,2019-03-04 09:45:50.000,718,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-02-24 15:03:21.000,2019-02-24 15:14:49.000,688,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5108,维护模式,2019-02-20 10:14:40.000,2019-02-20 11:15:31.000,3651,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5107,塔基手动正常停机,2019-02-20 10:14:40.000,2019-02-20 11:15:31.000,3651,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5924,风机欠功率,2019-02-17 19:12:24.000,2019-02-17 19:13:17.000,53,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-02-13 22:44:50.000,2019-02-13 22:56:25.000,695,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5505,右扭缆超限,2019-02-13 22:44:50.000,2019-02-13 22:45:27.000,37,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5924,风机欠功率,2019-02-12 22:36:23.000,2019-02-12 22:36:59.000,36,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2019-02-06 12:05:07.000,2019-02-06 16:11:02.000,14755,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-02-05 23:15:08.000,2019-02-05 23:26:22.000,674,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2019-02-03 13:02:16.000,2019-02-03 13:24:15.000,1319,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2019-02-03 12:05:37.000,2019-02-03 12:17:14.000,697,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-01-17 20:16:35.000,2019-01-17 20:28:45.000,730,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5506,左扭缆超限,2019-01-11 22:50:54.000,2019-01-11 22:52:17.000,83,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2019-01-11 22:50:54.000,2019-01-11 23:03:06.000,732,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5003,风轮过转速(H),2018-12-28 12:51:11.000,2018-12-28 13:19:22.000,1691,安全链,故障和告警
白塔公司1号一期风电场,HFJ042,5002,安全链2触发,2018-12-28 12:51:11.000,2018-12-28 13:19:22.000,1691,安全链,故障和告警
白塔公司1号一期风电场,HFJ042,5001,硬件看门狗触发安全链,2018-12-28 12:51:11.000,2018-12-28 13:19:22.000,1691,安全链,故障和告警
白塔公司1号一期风电场,HFJ042,5941,变流器跳闸,2018-12-28 12:51:11.000,2018-12-28 13:19:22.000,1691,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,64025,主控制器安全链输入丢失(OS),2018-12-28 12:51:11.000,2018-12-28 13:22:14.000,1863,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5005,过振动(H),2018-12-28 12:51:11.000,2018-12-28 13:19:22.000,1691,安全链,故障和告警
白塔公司1号一期风电场,HFJ042,5004,发电机过转速(H),2018-12-28 12:51:11.000,2018-12-28 13:19:22.000,1691,安全链,故障和告警
白塔公司1号一期风电场,HFJ042,5012,安全链1触发,2018-12-28 12:51:11.000,2018-12-28 13:19:22.000,1691,安全链,故障和告警
白塔公司1号一期风电场,HFJ042,5119,机舱手动偏航使能,2018-12-28 12:51:11.000,2018-12-28 13:19:22.000,1691,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5108,维护模式,2018-12-28 12:40:10.000,2018-12-28 14:01:19.000,4869,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5107,塔基手动正常停机,2018-12-28 12:36:22.000,2018-12-28 13:19:22.000,2580,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-12-21 16:32:38.000,2018-12-21 16:43:32.000,654,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-12-20 01:57:10.000,2018-12-20 02:08:40.000,690,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-12-16 11:39:17.000,2018-12-16 13:37:45.000,7108,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-12-09 20:50:13.000,2018-12-09 21:02:29.000,736,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-12-03 11:39:11.000,2018-12-03 11:50:14.000,663,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5922,小风正常停机,2018-11-21 14:39:39.000,2018-11-21 14:40:46.000,67,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-11-08 16:47:30.000,2018-11-08 16:59:30.000,720,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5505,右扭缆超限,2018-11-08 16:47:30.000,2018-11-08 16:48:42.000,72,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-11-01 15:48:34.000,2018-11-01 15:50:52.000,138,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,6108,变桨紧急事件触发,2018-11-01 14:57:37.000,2018-11-01 15:00:23.000,166,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ042,6106,桨叶2BTB错误,2018-11-01 14:56:08.000,2018-11-01 15:00:23.000,255,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ042,5445,桨叶1备用电源电压故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5484,桨叶2刹车电压故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5483,桨叶1刹车电压故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,1023,变频器CANopen通讯故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,变流器,故障和告警
白塔公司1号一期风电场,HFJ042,5451,桨叶2备用电源电压故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,1029,以太网接收故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,其他,故障和告警
白塔公司1号一期风电场,HFJ042,6508,UPS保护关机,2018-11-01 14:56:08.000,2018-11-01 14:57:37.000,89,其他,故障和告警
白塔公司1号一期风电场,HFJ042,5457,变桨3备份电源电压故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,6507,UPS逆变故障,2018-11-01 14:56:08.000,2018-11-01 14:57:37.000,89,其他,故障和告警
白塔公司1号一期风电场,HFJ042,6105,桨叶1BTB错误,2018-11-01 14:56:08.000,2018-11-01 15:00:23.000,255,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ042,5442,桨叶1电机冷却风扇跳闸,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5432,变桨系统通讯故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5485,桨叶3刹车电压故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5437,变桨系统内部硬件连接故障,2018-11-01 14:56:08.000,2018-11-01 15:08:12.000,724,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,102,电网电压跌落,2018-11-01 14:56:08.000,2018-11-01 15:00:23.000,255,电网,故障和告警
白塔公司1号一期风电场,HFJ042,6107,桨叶3BTB错误,2018-11-01 14:56:08.000,2018-11-01 15:00:23.000,255,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ042,5949,变流器网侧线电压过压,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5972,变流器网侧模块启动故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5953,变流器直流母线过压 ,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,7021,电网频率低,2018-10-28 14:02:23.000,2018-11-01 15:00:23.000,349080,电网,故障和告警
白塔公司1号一期风电场,HFJ042,5941,变流器跳闸,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5971,变流器转子侧模块启动故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,7020,电网频率高,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,电网,故障和告警
白塔公司1号一期风电场,HFJ042,5905,变流器通讯故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器,故障和告警
白塔公司1号一期风电场,HFJ042,5975,变流器主断路器准备故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5947,变流器主断路器故障,2018-10-28 14:02:23.000,2018-11-01 14:56:08.000,348825,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,1019,EtherCan模块CANopen通讯故障,2018-10-28 14:02:23.000,2018-11-01 15:08:12.000,349549,其他,故障和告警
白塔公司1号一期风电场,HFJ042,5002,安全链2触发,2018-10-28 14:02:23.000,2018-11-01 15:08:12.000,349549,安全链,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-10-28 13:05:28.000,2018-10-28 13:38:11.000,1963,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-10-28 12:16:08.000,2018-10-28 12:24:19.000,491,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-10-26 11:14:58.000,2018-10-26 11:54:03.000,2345,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-10-26 10:37:28.000,2018-10-26 10:58:59.000,1291,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-10-25 12:58:55.000,2018-10-25 16:18:46.000,11991,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-10-22 11:21:16.000,2018-10-22 15:32:17.000,15061,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-10-22 10:23:08.000,2018-10-22 10:40:36.000,1048,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5922,小风正常停机,2018-10-11 15:12:57.000,2018-10-11 15:14:04.000,67,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-10-09 12:22:09.000,2018-10-09 12:34:28.000,739,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5505,右扭缆超限,2018-10-09 12:22:09.000,2018-10-09 12:23:17.000,68,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5505,右扭缆超限,2018-10-08 13:29:27.000,2018-10-08 13:30:37.000,70,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-10-08 13:29:27.000,2018-10-08 13:42:07.000,760,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5505,右扭缆超限,2018-10-05 19:21:33.000,2018-10-05 19:24:03.000,150,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-10-05 19:21:33.000,2018-10-05 19:33:45.000,732,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-10-04 13:10:19.000,2018-10-04 13:21:13.000,654,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5108,维护模式,2018-10-03 09:21:04.000,2018-10-03 11:16:59.000,6955,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5107,塔基手动正常停机,2018-10-03 09:21:04.000,2018-10-03 11:16:59.000,6955,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,6411,启机等风超时待机,2018-10-02 17:41:43.000,2018-10-02 17:42:55.000,72,超时,故障和告警
白塔公司1号一期风电场,HFJ042,6501,HMI手动停机,2018-10-02 15:39:51.000,2018-10-02 15:41:05.000,74,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5108,维护模式,2018-10-02 15:39:51.000,2018-10-02 15:44:45.000,294,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5108,维护模式,2018-10-02 15:09:12.000,2018-10-02 15:37:21.000,1689,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5801,高速轴刹车非正常动作,2018-10-02 14:55:30.000,2018-10-02 15:37:21.000,2511,刹车系统,故障和告警
白塔公司1号一期风电场,HFJ042,6501,HMI手动停机,2018-10-02 14:52:00.000,2018-10-02 15:37:21.000,2721,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,6501,HMI手动停机,2018-10-02 14:40:22.000,2018-10-02 14:46:12.000,350,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5108,维护模式,2018-10-02 14:34:26.000,2018-10-02 14:39:09.000,283,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5107,塔基手动正常停机,2018-10-02 14:26:11.000,2018-10-02 14:39:09.000,778,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5801,高速轴刹车非正常动作,2018-10-02 12:20:37.000,2018-10-02 14:11:06.000,6629,刹车系统,故障和告警
白塔公司1号一期风电场,HFJ042,5108,维护模式,2018-10-02 11:51:26.000,2018-10-02 14:18:05.000,8799,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5107,塔基手动正常停机,2018-10-02 11:51:26.000,2018-10-02 12:06:32.000,906,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5922,小风正常停机,2018-10-01 17:49:57.000,2018-10-01 17:51:10.000,73,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-09-29 15:58:22.000,2018-09-29 16:47:46.000,2964,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-09-29 14:44:54.000,2018-09-29 15:56:15.000,4281,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5485,桨叶3刹车电压故障,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5941,变流器跳闸,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5437,变桨系统内部硬件连接故障,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,64037,非正常关机(OS),2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5457,变桨3备份电源电压故障,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5483,桨叶1刹车电压故障,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5484,桨叶2刹车电压故障,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5445,桨叶1备用电源电压故障,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5002,安全链2触发,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,安全链,故障和告警
白塔公司1号一期风电场,HFJ042,5442,桨叶1电机冷却风扇跳闸,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5451,桨叶2备用电源电压故障,2018-09-29 13:47:27.000,2018-09-29 13:48:03.000,36,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,6401,系统初始化超时待机,2018-09-29 12:55:55.000,2018-09-29 13:47:27.000,3092,超时,故障和告警
白塔公司1号一期风电场,HFJ042,5432,变桨系统通讯故障,2018-09-29 12:55:20.000,2018-09-29 13:48:03.000,3163,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5433,轮毂供电断路器跳闸,2018-09-29 12:55:20.000,2018-09-29 13:47:27.000,3127,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5431,轮毂温度低,2018-09-29 12:55:20.000,2018-09-29 13:31:22.000,2162,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5494,桨叶3 400伏异常,2018-09-29 12:55:20.000,2018-09-29 13:47:27.000,3127,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5482,桨叶2充电传感器故障,2018-09-29 12:55:20.000,2018-09-29 13:47:27.000,3127,桨叶硬件,故障和告警
白塔公司1号一期风电场,HFJ042,5119,机舱手动偏航使能,2018-09-29 11:05:23.000,2018-09-29 13:47:27.000,9724,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5801,高速轴刹车非正常动作,2018-09-29 10:06:56.000,2018-09-29 14:26:51.000,15595,刹车系统,故障和告警
白塔公司1号一期风电场,HFJ042,5108,维护模式,2018-09-29 09:34:50.000,2018-09-29 14:26:51.000,17521,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5107,塔基手动正常停机,2018-09-29 09:33:43.000,2018-09-29 13:47:27.000,15224,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-09-28 11:08:36.000,2018-09-28 13:49:29.000,9653,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-09-27 13:28:48.000,2018-09-27 14:50:52.000,4924,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-09-27 09:05:14.000,2018-09-27 09:18:02.000,768,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5505,右扭缆超限,2018-09-27 09:05:14.000,2018-09-27 09:07:36.000,142,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-09-26 16:09:03.000,2018-09-26 16:30:36.000,1293,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-09-26 15:06:43.000,2018-09-26 15:29:48.000,1385,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-09-25 16:54:32.000,2018-09-25 17:12:57.000,1105,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5121,能量管理平台停机,2018-09-21 18:11:10.000,2018-09-21 18:21:54.000,644,控制器,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-09-21 10:58:57.000,2018-09-21 11:09:39.000,642,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5922,小风正常停机,2018-09-18 00:38:00.000,2018-09-18 00:39:10.000,70,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5506,左扭缆超限,2018-09-17 18:35:11.000,2018-09-17 18:36:31.000,80,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-09-17 18:35:11.000,2018-09-17 18:47:16.000,725,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-09-11 06:52:45.000,2018-09-11 07:05:00.000,735,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-09-10 15:16:10.000,2018-09-10 15:26:19.000,609,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5922,小风正常停机,2018-09-07 18:00:14.000,2018-09-07 18:01:49.000,95,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-09-07 12:14:29.000,2018-09-07 12:25:39.000,670,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-09-05 15:56:08.000,2018-09-05 16:08:40.000,752,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-09-02 14:22:06.000,2018-09-02 14:34:27.000,741,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5505,右扭缆超限,2018-09-02 14:22:06.000,2018-09-02 14:23:14.000,68,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-08-30 10:07:43.000,2018-08-30 10:17:15.000,572,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5941,变流器跳闸,2018-08-23 20:25:02.000,2018-08-23 20:34:26.000,564,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5978,变流器网侧其它故障,2018-08-23 20:25:02.000,2018-08-23 20:34:26.000,564,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5971,变流器转子侧模块启动故障,2018-08-23 20:25:02.000,2018-08-23 20:34:26.000,564,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5972,变流器网侧模块启动故障,2018-08-23 20:25:02.000,2018-08-23 20:34:26.000,564,变流器（控制器部分）,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-08-16 18:45:25.000,2018-08-16 18:58:02.000,757,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,5507,偏航自动解缆中,2018-08-10 17:20:35.000,2018-08-10 17:32:19.000,704,偏航,故障和告警
白塔公司1号一期风电场,HFJ042,6108,变桨紧急事件触发,2018-08-08 20:37:52.000,2018-08-08 20:40:10.000,138,桨叶软件,故障和告警
白塔公司1号一期风电场,HFJ042,1023,变频器CANopen通讯故障,2018-08-08 20:36:35.000,2018-08-08 20:41:18.000,283,变流器,故障和告警
白塔公司1号一期风电场,HFJ042,5451,桨叶2备用电源电压故障,2018-08-08 20:36:35.000,2018-08-08 20:41:18.000,283,桨叶硬件,故障和告警
