风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
五里坡公司2号一期风电场,HFJ020,5507,偏航自动解缆中,2019-02-28 11:57:10.000,2019-02-28 12:08:31.000,681,偏航,故障和告警
五里坡公司2号一期风电场,HFJ020,6501,HMI手动停机,2019-02-28 08:40:23.000,2019-02-28 08:41:03.000,40,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,6501,HMI手动停机,2019-02-25 18:41:28.000,2019-02-25 18:54:06.000,758,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5107,塔基手动正常停机,2019-02-25 17:21:38.000,2019-02-25 17:53:10.000,1892,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5108,维护模式,2019-02-25 17:15:16.000,2019-02-25 17:53:10.000,2274,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5433,轮毂供电断路器跳闸,2019-02-25 16:17:35.000,2019-02-25 17:15:16.000,3461,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5485,桨叶3刹车电压故障,2019-02-25 16:02:04.000,2019-02-25 16:06:12.000,248,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5002,安全链2触发,2019-02-25 16:01:26.000,2019-02-25 16:02:04.000,38,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5455,桨叶3电机ptc触发,2019-02-25 15:47:58.000,2019-02-25 17:15:16.000,5238,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5484,桨叶2刹车电压故障,2019-02-25 15:47:58.000,2019-02-25 16:17:35.000,1777,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5442,桨叶1电机冷却风扇跳闸,2019-02-25 15:47:58.000,2019-02-25 17:15:16.000,5238,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5437,变桨系统内部硬件连接故障,2019-02-25 15:47:58.000,2019-02-25 17:15:16.000,5238,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5483,桨叶1刹车电压故障,2019-02-25 15:47:58.000,2019-02-25 17:15:16.000,5238,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5485,桨叶3刹车电压故障,2019-02-25 15:47:58.000,2019-02-25 15:52:26.000,268,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5482,桨叶2充电传感器故障,2019-02-25 15:47:58.000,2019-02-25 17:15:16.000,5238,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5457,变桨3备份电源电压故障,2019-02-25 15:47:58.000,2019-02-25 17:15:16.000,5238,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5451,桨叶2备用电源电压故障,2019-02-25 15:47:58.000,2019-02-25 17:15:16.000,5238,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5445,桨叶1备用电源电压故障,2019-02-25 15:47:58.000,2019-02-25 17:15:16.000,5238,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5492,桨叶1 400伏异常,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5011,主断路器跳闸,2019-02-25 15:47:18.000,2019-02-25 15:47:58.000,40,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,40654,模块4.1虚拟,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5443,桨叶1电机ptc故障,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5449,桨叶3限位开关95度触发,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5003,风轮过转速(H),2019-02-25 15:47:18.000,2019-02-25 15:47:58.000,40,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,64025,主控制器安全链输入丢失(OS),2019-02-25 15:47:18.000,2019-02-25 15:47:58.000,40,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5488,桨叶3 24V电压故障,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5493,桨叶2 400伏异常,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5001,硬件看门狗触发安全链,2019-02-25 15:47:18.000,2019-02-25 15:47:58.000,40,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5487,桨叶2 24V电压故障,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5012,安全链1触发,2019-02-25 15:47:18.000,2019-02-25 15:47:58.000,40,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5486,桨叶1 24V电压故障,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5010,安全继电器触发,2019-02-25 15:47:18.000,2019-02-25 15:47:58.000,40,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5004,发电机过转速(H),2019-02-25 15:47:18.000,2019-02-25 15:47:58.000,40,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5005,过振动(H),2019-02-25 15:47:18.000,2019-02-25 15:47:58.000,40,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5494,桨叶3 400伏异常,2019-02-25 15:47:18.000,2019-02-25 17:15:16.000,5278,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,40650,模块4.1故障,2019-02-25 13:38:23.000,2019-02-25 15:47:18.000,7735,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5902,变流器复位超时,2019-02-25 13:02:26.000,2019-02-25 15:47:18.000,9892,变流器,故障和告警
五里坡公司2号一期风电场,HFJ020,5432,变桨系统通讯故障,2019-02-25 12:52:29.000,2019-02-25 17:15:16.000,15767,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5970,变流器系统故障,2019-02-25 12:52:29.000,2019-02-25 15:47:18.000,10489,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ020,5801,高速轴刹车非正常动作,2019-02-25 12:52:29.000,2019-02-25 15:47:18.000,10489,刹车系统,故障和告警
五里坡公司2号一期风电场,HFJ020,5977,变流器转子侧其它故障,2019-02-25 12:52:29.000,2019-02-25 15:47:18.000,10489,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ020,5445,桨叶1备用电源电压故障,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5483,桨叶1刹车电压故障,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,64028,WP-Line配置调整(OS),2019-02-25 12:51:49.000,2019-02-25 15:47:58.000,10569,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5442,桨叶1电机冷却风扇跳闸,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5443,桨叶1电机ptc故障,2019-02-25 12:51:49.000,2019-02-25 12:52:29.000,40,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5437,变桨系统内部硬件连接故障,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5002,安全链2触发,2019-02-25 12:51:49.000,2019-02-25 15:47:58.000,10569,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,6107,桨叶3BTB错误,2019-02-25 12:51:49.000,2019-02-25 12:52:29.000,40,桨叶软件,故障和告警
五里坡公司2号一期风电场,HFJ020,5455,桨叶3电机ptc触发,2019-02-25 12:51:49.000,2019-02-25 12:52:29.000,40,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5457,变桨3备份电源电压故障,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5108,维护模式,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,6106,桨叶2BTB错误,2019-02-25 12:51:49.000,2019-02-25 12:52:29.000,40,桨叶软件,故障和告警
五里坡公司2号一期风电场,HFJ020,5451,桨叶2备用电源电压故障,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5484,桨叶2刹车电压故障,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5485,桨叶3刹车电压故障,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5119,机舱手动偏航使能,2019-02-25 12:51:49.000,2019-02-25 15:47:18.000,10529,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,6105,桨叶1BTB错误,2019-02-25 12:51:49.000,2019-02-25 12:52:29.000,40,桨叶软件,故障和告警
五里坡公司2号一期风电场,HFJ020,5449,桨叶3限位开关95度触发,2019-02-25 12:51:49.000,2019-02-25 12:52:29.000,40,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,64011,手动重启(OS),2019-02-24 17:12:00.000,2019-02-25 12:51:49.000,70789,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 17:08:39.000,2019-02-24 17:12:00.000,201,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,40650,模块4.1故障,2019-02-24 17:07:49.000,2019-02-25 12:51:49.000,71040,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5432,变桨系统通讯故障,2019-02-24 17:07:49.000,2019-02-25 12:51:49.000,71040,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,40653,模块4.1正常运行时间未发送,2019-02-24 17:07:49.000,2019-02-25 12:51:49.000,71040,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5108,维护模式,2019-02-24 15:33:12.000,2019-02-24 15:34:04.000,52,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,1029,以太网接收故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,其他,故障和告警
五里坡公司2号一期风电场,HFJ020,64028,WP-Line配置调整(OS),2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,64027,WP-Line模块配置故障(OS),2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5437,变桨系统内部硬件连接故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5970,变流器系统故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ020,5445,桨叶1备用电源电压故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5485,桨叶3刹车电压故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5002,安全链2触发,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,64026,WP-Line模块初始化故障(OS),2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5977,变流器转子侧其它故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ020,5442,桨叶1电机冷却风扇跳闸,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5451,桨叶2备用电源电压故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5483,桨叶1刹车电压故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5457,变桨3备份电源电压故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5484,桨叶2刹车电压故障,2019-02-24 15:28:17.000,2019-02-24 15:29:56.000,99,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 14:09:16.000,2019-02-24 15:28:17.000,4741,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,5108,维护模式,2019-02-24 14:01:02.000,2019-02-24 15:29:56.000,5334,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5479,桨叶2充电器故障,2019-02-24 12:48:12.000,2019-02-24 15:28:17.000,9605,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 12:36:29.000,2019-02-24 14:07:32.000,5463,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,40650,模块4.1故障,2019-02-24 12:35:12.000,2019-02-24 15:28:17.000,10385,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,40653,模块4.1正常运行时间未发送,2019-02-24 12:35:12.000,2019-02-24 12:47:33.000,741,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5432,变桨系统通讯故障,2019-02-24 12:34:26.000,2019-02-24 15:29:56.000,10530,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5445,桨叶1备用电源电压故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5484,桨叶2刹车电压故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5451,桨叶2备用电源电压故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5977,变流器转子侧其它故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ020,5437,变桨系统内部硬件连接故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,64028,WP-Line配置调整(OS),2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5457,变桨3备份电源电压故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5485,桨叶3刹车电压故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5970,变流器系统故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,变流器（控制器部分）,故障和告警
五里坡公司2号一期风电场,HFJ020,5442,桨叶1电机冷却风扇跳闸,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5002,安全链2触发,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5483,桨叶1刹车电压故障,2019-02-24 12:32:45.000,2019-02-24 12:33:35.000,50,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5479,桨叶2充电器故障,2019-02-24 12:15:15.000,2019-02-24 12:32:45.000,1050,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 12:15:15.000,2019-02-24 12:24:27.000,552,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,40650,模块4.1故障,2019-02-24 12:14:23.000,2019-02-24 12:32:45.000,1102,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,40653,模块4.1正常运行时间未发送,2019-02-24 12:14:23.000,2019-02-24 12:32:45.000,1102,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5432,变桨系统通讯故障,2019-02-24 12:14:23.000,2019-02-24 12:33:35.000,1152,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,6505,机舱手动正常停机,2019-02-24 11:22:02.000,2019-02-24 11:25:30.000,208,其他,故障和告警
五里坡公司2号一期风电场,HFJ020,5106,机舱手动正常停机,2019-02-24 11:22:02.000,2019-02-24 11:25:30.000,208,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5443,桨叶1电机ptc故障,2019-02-24 10:25:36.000,2019-02-24 10:30:27.000,291,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5006,机舱紧停按钮触发,2019-02-24 10:25:36.000,2019-02-24 11:19:31.000,3235,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,64028,WP-Line配置调整(OS),2019-02-24 10:25:36.000,2019-02-24 11:19:31.000,3235,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,40650,模块4.1故障,2019-02-24 10:19:50.000,2019-02-24 10:25:36.000,346,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,40653,模块4.1正常运行时间未发送,2019-02-24 10:19:50.000,2019-02-24 10:25:36.000,346,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5494,桨叶3 400伏异常,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5010,安全继电器触发,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5455,桨叶3电机ptc触发,2019-02-24 10:00:56.000,2019-02-24 10:05:49.000,293,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5011,主断路器跳闸,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5443,桨叶1电机ptc故障,2019-02-24 10:00:56.000,2019-02-24 10:19:50.000,1134,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5004,发电机过转速(H),2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5492,桨叶1 400伏异常,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5003,风轮过转速(H),2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5012,安全链1触发,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5486,桨叶1 24V电压故障,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5002,安全链2触发,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5449,桨叶3限位开关95度触发,2019-02-24 10:00:56.000,2019-02-24 10:19:50.000,1134,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5001,硬件看门狗触发安全链,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,5005,过振动(H),2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,安全链,故障和告警
五里坡公司2号一期风电场,HFJ020,64025,主控制器安全链输入丢失(OS),2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5487,桨叶2 24V电压故障,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5488,桨叶3 24V电压故障,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5493,桨叶2 400伏异常,2019-02-24 10:00:56.000,2019-02-24 11:19:31.000,4715,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5119,机舱手动偏航使能,2019-02-24 09:35:47.000,2019-02-24 10:00:56.000,1509,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5108,维护模式,2019-02-24 09:35:47.000,2019-02-24 10:00:56.000,1509,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,5621,齿轮箱润滑泵断路器跳闸,2019-02-24 09:29:54.000,2019-02-24 10:00:56.000,1862,齿轮箱,故障和告警
五里坡公司2号一期风电场,HFJ020,5801,高速轴刹车非正常动作,2019-02-24 09:22:26.000,2019-02-24 10:00:56.000,2310,刹车系统,故障和告警
五里坡公司2号一期风电场,HFJ020,5431,轮毂温度低,2019-02-24 09:19:58.000,2019-02-24 10:00:56.000,2458,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,5433,轮毂供电断路器跳闸,2019-02-24 09:19:58.000,2019-02-24 11:19:31.000,7173,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 08:45:48.000,2019-02-24 10:00:56.000,4508,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 08:35:55.000,2019-02-24 08:45:08.000,553,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 08:20:27.000,2019-02-24 08:35:15.000,888,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 02:15:02.000,2019-02-24 08:19:37.000,21875,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 00:42:28.000,2019-02-24 02:14:11.000,5503,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,5109,SCADA停机,2019-02-24 00:41:48.000,2019-02-24 00:42:28.000,40,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,40653,模块4.1正常运行时间未发送,2019-02-24 00:40:30.000,2019-02-24 01:28:02.000,2852,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,40653,模块4.1正常运行时间未发送,2019-02-24 00:33:41.000,2019-02-24 00:39:52.000,371,控制器,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 00:32:50.000,2019-02-24 00:39:52.000,422,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 00:29:34.000,2019-02-24 00:30:23.000,49,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,5480,桨叶3充电器故障,2019-02-24 00:27:55.000,2019-02-24 10:00:56.000,34381,桨叶硬件,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 00:23:50.000,2019-02-24 00:27:06.000,196,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,6401,系统初始化超时待机,2019-02-24 00:19:40.000,2019-02-24 00:22:59.000,199,超时,故障和告警
五里坡公司2号一期风电场,HFJ020,40653,模块4.1正常运行时间未发送,2019-02-24 00:18:51.000,2019-02-24 00:27:06.000,495,控制器,故障和告警
