风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
五里坡公司3号一期风电场,HFJ091,5403,桨叶1和2的桨距角差值过大,2019-01-12 14:56:23.000,2019-01-12 15:48:52.000,3149,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5507,偏航自动解缆中,2019-01-12 14:55:44.000,2019-01-12 14:59:04.000,200,偏航,故障和告警
五里坡公司3号一期风电场,HFJ091,5108,维护模式,2019-01-12 14:53:48.000,2019-01-12 14:55:44.000,116,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5507,偏航自动解缆中,2019-01-12 14:53:05.000,2019-01-12 14:53:48.000,43,偏航,故障和告警
五里坡公司3号一期风电场,HFJ091,5007,塔底紧停按钮触发,2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5004,发电机过转速(H),2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5010,安全继电器触发,2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5012,安全链1触发,2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5119,机舱手动偏航使能,2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5011,主断路器跳闸,2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5001,硬件看门狗触发安全链,2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5002,安全链2触发,2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5003,风轮过转速(H),2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,64025,主控制器安全链输入丢失(OS),2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5005,过振动(H),2019-01-12 14:52:23.000,2019-01-12 14:53:05.000,42,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5801,高速轴刹车非正常动作,2019-01-12 14:45:44.000,2019-01-12 14:55:44.000,600,刹车系统,故障和告警
五里坡公司3号一期风电场,HFJ091,6401,系统初始化超时待机,2019-01-12 14:29:34.000,2019-01-12 14:52:23.000,1369,超时,故障和告警
五里坡公司3号一期风电场,HFJ091,5404,桨叶1和3的桨距角差值过大,2019-01-12 14:28:44.000,2019-01-12 14:53:05.000,1461,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5403,桨叶1和2的桨距角差值过大,2019-01-12 14:28:44.000,2019-01-12 14:53:05.000,1461,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5506,左扭缆超限,2019-01-12 14:07:52.000,2019-01-12 14:59:04.000,3072,偏航,故障和告警
五里坡公司3号一期风电场,HFJ091,5004,发电机过转速(H),2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5119,机舱手动偏航使能,2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,64025,主控制器安全链输入丢失(OS),2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5012,安全链1触发,2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5005,过振动(H),2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5001,硬件看门狗触发安全链,2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5002,安全链2触发,2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5003,风轮过转速(H),2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5941,变流器跳闸,2019-01-12 11:36:36.000,2019-01-12 14:28:44.000,10328,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5801,高速轴刹车非正常动作,2019-01-12 09:57:32.000,2019-01-12 14:28:44.000,16272,刹车系统,故障和告警
五里坡公司3号一期风电场,HFJ091,5108,维护模式,2019-01-12 09:44:36.000,2019-01-12 14:53:05.000,18509,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5109,SCADA停机,2019-01-12 08:23:06.000,2019-01-12 14:59:04.000,23758,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5701,发电机碳刷磨损,2019-01-11 23:47:33.000,2019-01-12 08:14:37.000,30424,发电机,故障和告警
五里坡公司3号一期风电场,HFJ091,5701,发电机碳刷磨损,2019-01-11 23:20:55.000,2019-01-11 23:30:03.000,548,发电机,故障和告警
五里坡公司3号一期风电场,HFJ091,5922,小风正常停机,2019-01-11 20:03:37.000,2019-01-11 20:04:17.000,40,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5701,发电机碳刷磨损,2019-01-11 19:31:36.000,2019-01-11 19:38:00.000,384,发电机,故障和告警
五里坡公司3号一期风电场,HFJ091,5701,发电机碳刷磨损,2019-01-11 19:26:46.000,2019-01-11 19:29:58.000,192,发电机,故障和告警
五里坡公司3号一期风电场,HFJ091,5701,发电机碳刷磨损,2019-01-11 17:35:36.000,2019-01-11 17:39:29.000,233,发电机,故障和告警
五里坡公司3号一期风电场,HFJ091,5922,小风正常停机,2019-01-07 13:38:31.000,2019-01-07 13:39:09.000,38,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5121,能量管理平台停机,2018-12-31 12:00:14.000,2018-12-31 12:01:31.000,77,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5922,小风正常停机,2018-12-31 04:33:27.000,2018-12-31 04:34:16.000,49,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5922,小风正常停机,2018-12-24 09:09:07.000,2018-12-24 09:09:38.000,31,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5507,偏航自动解缆中,2018-12-24 05:56:20.000,2018-12-24 06:13:22.000,1022,偏航,故障和告警
五里坡公司3号一期风电场,HFJ091,5108,维护模式,2018-12-22 12:51:07.000,2018-12-22 13:48:17.000,3430,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5107,塔基手动正常停机,2018-12-22 12:50:41.000,2018-12-22 13:48:17.000,3456,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5922,小风正常停机,2018-12-17 04:44:30.000,2018-12-17 04:45:17.000,47,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5922,小风正常停机,2018-12-17 03:26:55.000,2018-12-17 03:27:32.000,37,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5418,桨叶1限位开关误动作,2018-12-11 20:19:17.000,2018-12-11 20:22:34.000,197,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5420,桨叶3限位开关误动作,2018-12-11 20:17:37.000,2018-12-11 20:22:34.000,297,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5464,桨叶 3 0.5s平均桨距角超限,2018-12-11 20:17:37.000,2018-12-11 20:22:34.000,297,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5473,5min平均桨距角1超限,2018-12-11 20:17:37.000,2018-12-11 20:27:30.000,593,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5421,桨叶1备用限位开关触发误报,2018-12-11 20:15:58.000,2018-12-11 20:22:34.000,396,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5462,桨叶 1 0.5s平均桨距角超限,2018-12-11 20:15:58.000,2018-12-11 20:22:34.000,396,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5480,桨叶3充电器故障,2018-12-11 20:15:58.000,2018-12-11 20:22:34.000,396,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5461,当前平均桨距角超限,2018-12-11 20:15:58.000,2018-12-11 20:22:34.000,396,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,64011,手动重启(OS),2018-12-11 20:13:29.000,2018-12-11 20:15:58.000,149,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5509,机舱位置标定中,2018-12-11 19:59:04.000,2018-12-11 20:29:09.000,1805,偏航,故障和告警
五里坡公司3号一期风电场,HFJ091,5801,高速轴刹车非正常动作,2018-12-11 19:59:04.000,2018-12-11 20:27:30.000,1706,刹车系统,故障和告警
五里坡公司3号一期风电场,HFJ091,5108,维护模式,2018-12-11 19:59:04.000,2018-12-11 20:27:30.000,1706,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5492,桨叶1 400伏异常,2018-12-11 19:59:04.000,2018-12-11 20:15:58.000,1014,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5448,桨叶3限位开关95度触发,2018-12-11 19:41:58.000,2018-12-11 19:59:04.000,1026,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5417,桨叶3限位开关触发误报,2018-12-11 19:41:58.000,2018-12-11 19:59:04.000,1026,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5475,5min平均桨距角3超限,2018-12-11 19:40:38.000,2018-12-11 19:59:04.000,1106,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5479,桨叶2充电器故障,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5461,当前平均桨距角超限,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,64037,非正常关机(OS),2018-12-11 19:39:58.000,2018-12-11 20:07:44.000,1666,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5485,桨叶3刹车电压故障,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5408,桨叶3编码器信号不一致,2018-12-11 19:39:58.000,2018-12-11 20:22:34.000,2556,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5464,桨叶 3 0.5s平均桨距角超限,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5480,桨叶3充电器故障,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5484,桨叶2刹车电压故障,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5481,桨叶2断路器跳闸,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5478,桨叶1充电器故障,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5423,桨叶3备用限位开关触发误报,2018-12-11 19:39:58.000,2018-12-11 20:22:34.000,2556,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5482,桨叶2充电传感器故障,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5483,桨叶1刹车电压故障,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5437,变桨系统内部硬件连接故障,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5941,变流器跳闸,2018-12-11 19:39:58.000,2018-12-11 19:59:04.000,1146,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5002,安全链2触发,2018-12-11 19:35:23.000,2018-12-11 20:22:34.000,2831,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,6401,系统初始化超时待机,2018-12-11 19:34:07.000,2018-12-11 19:34:45.000,38,超时,故障和告警
五里坡公司3号一期风电场,HFJ091,5492,桨叶1 400伏异常,2018-12-11 19:28:55.000,2018-12-11 19:39:58.000,663,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5432,变桨系统通讯故障,2018-12-11 19:28:55.000,2018-12-11 20:15:58.000,2823,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5002,安全链2触发,2018-12-11 19:28:55.000,2018-12-11 19:32:49.000,234,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,6401,系统初始化超时待机,2018-12-11 19:24:20.000,2018-12-11 19:28:15.000,235,超时,故障和告警
五里坡公司3号一期风电场,HFJ091,5509,机舱位置标定中,2018-12-11 19:22:53.000,2018-12-11 19:41:58.000,1145,偏航,故障和告警
五里坡公司3号一期风电场,HFJ091,5108,维护模式,2018-12-11 19:22:53.000,2018-12-11 19:41:58.000,1145,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5403,桨叶1和2的桨距角差值过大,2018-12-11 19:22:53.000,2018-12-11 19:28:55.000,362,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5801,高速轴刹车非正常动作,2018-12-11 19:22:53.000,2018-12-11 19:40:38.000,1065,刹车系统,故障和告警
五里坡公司3号一期风电场,HFJ091,5404,桨叶1和3的桨距角差值过大,2018-12-11 19:22:53.000,2018-12-11 19:28:55.000,362,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5941,变流器跳闸,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5002,安全链2触发,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,6108,变桨紧急事件触发,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5437,变桨系统内部硬件连接故障,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5481,桨叶2断路器跳闸,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5483,桨叶1刹车电压故障,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5478,桨叶1充电器故障,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5480,桨叶3充电器故障,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5484,桨叶2刹车电压故障,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5479,桨叶2充电器故障,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5482,桨叶2充电传感器故障,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,64037,非正常关机(OS),2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5485,桨叶3刹车电压故障,2018-12-11 19:21:17.000,2018-12-11 19:22:03.000,46,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5432,变桨系统通讯故障,2018-12-11 19:17:29.000,2018-12-11 19:22:03.000,274,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5002,安全链2触发,2018-12-11 19:17:29.000,2018-12-11 19:18:59.000,90,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5492,桨叶1 400伏异常,2018-12-11 19:17:29.000,2018-12-11 19:21:17.000,228,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,6504,风轮锁紧销未退出,2018-12-11 19:09:19.000,2018-12-11 19:12:21.000,182,其他,故障和告警
五里坡公司3号一期风电场,HFJ091,5419,桨叶2限位开关误动作,2018-12-11 19:09:19.000,2018-12-11 19:12:21.000,182,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5108,维护模式,2018-12-11 19:05:35.000,2018-12-11 19:22:03.000,988,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5420,桨叶3限位开关误动作,2018-12-11 19:05:35.000,2018-12-11 19:07:50.000,135,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,6401,系统初始化超时待机,2018-12-11 19:04:01.000,2018-12-11 19:04:47.000,46,超时,故障和告警
五里坡公司3号一期风电场,HFJ091,5403,桨叶1和2的桨距角差值过大,2018-12-11 19:03:11.000,2018-12-11 19:07:50.000,279,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5474,5min平均桨距角2超限,2018-12-11 19:03:11.000,2018-12-11 19:21:17.000,1086,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5475,5min平均桨距角3超限,2018-12-11 19:03:11.000,2018-12-11 19:17:29.000,858,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5404,桨叶1和3的桨距角差值过大,2018-12-11 19:03:11.000,2018-12-11 19:07:50.000,279,桨叶软件,故障和告警
五里坡公司3号一期风电场,HFJ091,5485,桨叶3刹车电压故障,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5941,变流器跳闸,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,变流器（控制器部分）,故障和告警
五里坡公司3号一期风电场,HFJ091,5437,变桨系统内部硬件连接故障,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5461,当前平均桨距角超限,2018-12-11 19:02:22.000,2018-12-11 19:12:21.000,599,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,64037,非正常关机(OS),2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,控制器,故障和告警
五里坡公司3号一期风电场,HFJ091,5463,桨叶 2 0.5s平均桨距角超限,2018-12-11 19:02:22.000,2018-12-11 19:12:21.000,599,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5479,桨叶2充电器故障,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5002,安全链2触发,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,安全链,故障和告警
五里坡公司3号一期风电场,HFJ091,5483,桨叶1刹车电压故障,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5482,桨叶2充电传感器故障,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5480,桨叶3充电器故障,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5464,桨叶 3 0.5s平均桨距角超限,2018-12-11 19:02:22.000,2018-12-11 19:07:50.000,328,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5478,桨叶1充电器故障,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5481,桨叶2断路器跳闸,2018-12-11 19:02:22.000,2018-12-11 19:03:11.000,49,桨叶硬件,故障和告警
五里坡公司3号一期风电场,HFJ091,5423,桨叶3备用限位开关触发误报,2018-12-11 19:02:22.000,2018-12-11 19:07:50.000,328,桨叶软件,故障和告警
