风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 15:48:59.000,2019-03-29 17:13:58.000,5099,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 15:21:26.000,2019-03-29 15:45:14.000,1428,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 12:15:32.000,2019-03-29 15:19:07.000,11015,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 11:59:34.000,2019-03-29 12:09:21.000,587,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 11:52:49.000,2019-03-29 11:57:07.000,258,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 11:47:54.000,2019-03-29 11:49:45.000,111,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 10:25:31.000,2019-03-29 11:45:25.000,4794,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 10:11:09.000,2019-03-29 10:19:29.000,500,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 08:45:15.000,2019-03-29 09:52:30.000,4035,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 01:21:43.000,2019-03-29 01:25:27.000,224,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-29 00:48:57.000,2019-03-29 01:12:50.000,1433,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 17:39:16.000,2019-03-28 17:48:58.000,582,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 17:12:45.000,2019-03-28 17:37:10.000,1465,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 17:04:48.000,2019-03-28 17:10:19.000,331,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 16:39:58.000,2019-03-28 17:00:27.000,1229,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 15:48:32.000,2019-03-28 16:37:59.000,2967,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 14:39:17.000,2019-03-28 14:44:58.000,341,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 14:15:39.000,2019-03-28 14:37:16.000,1297,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 10:20:03.000,2019-03-28 10:33:49.000,826,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 09:59:39.000,2019-03-28 10:13:17.000,818,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-28 09:12:25.000,2019-03-28 09:24:56.000,751,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5507,偏航自动解缆中,2019-03-28 03:00:18.000,2019-03-28 03:20:02.000,1184,偏航,故障和告警
白塔公司1号二期风电场,HFJ168,5507,偏航自动解缆中,2019-03-25 20:13:13.000,2019-03-25 20:33:52.000,1239,偏航,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-25 15:41:08.000,2019-03-25 16:39:39.000,3511,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-24 14:26:29.000,2019-03-24 14:37:41.000,672,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5924,风机欠功率,2019-03-22 07:52:09.000,2019-03-22 07:53:28.000,79,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ168,5507,偏航自动解缆中,2019-03-20 21:39:12.000,2019-03-20 21:59:59.000,1247,偏航,故障和告警
白塔公司1号二期风电场,HFJ168,5505,右扭缆超限,2019-03-20 21:39:12.000,2019-03-20 21:40:56.000,104,偏航,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 14:51:47.000,2019-03-20 15:20:21.000,1714,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 14:39:55.000,2019-03-20 14:45:27.000,332,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 14:34:25.000,2019-03-20 14:36:16.000,111,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 14:07:08.000,2019-03-20 14:09:47.000,159,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 13:51:42.000,2019-03-20 14:00:41.000,539,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 13:43:20.000,2019-03-20 13:48:44.000,324,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 13:35:41.000,2019-03-20 13:37:36.000,115,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 13:32:00.000,2019-03-20 13:33:48.000,108,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 13:26:21.000,2019-03-20 13:28:17.000,116,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 13:18:54.000,2019-03-20 13:20:49.000,115,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 13:12:11.000,2019-03-20 13:16:57.000,286,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 13:02:36.000,2019-03-20 13:04:46.000,130,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 12:57:57.000,2019-03-20 12:59:17.000,80,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 12:52:11.000,2019-03-20 12:53:46.000,95,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 12:46:45.000,2019-03-20 12:48:32.000,107,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 12:26:56.000,2019-03-20 12:28:45.000,109,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 11:59:23.000,2019-03-20 12:00:43.000,80,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 11:45:56.000,2019-03-20 11:56:42.000,646,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 11:38:08.000,2019-03-20 11:43:58.000,350,控制器,故障和告警
白塔公司1号二期风电场,HFJ168,5121,能量管理平台停机,2019-03-20 11:30:16.000,2019-03-20 11:36:09.000,353,控制器,故障和告警
