风场,风机名称,故障码,故障描述,发生时间,结束时间,故障时长(分),部件位置,故障类别
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 16:22:25.000,2019-03-29 17:13:58.000,3093,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 15:25:40.000,2019-03-29 16:19:34.000,3234,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 14:15:55.000,2019-03-29 15:22:13.000,3978,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 12:23:04.000,2019-03-29 14:08:41.000,6337,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 10:45:50.000,2019-03-29 12:21:29.000,5739,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 10:11:58.000,2019-03-29 10:43:23.000,1885,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 08:46:27.000,2019-03-29 09:55:32.000,4145,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 02:05:49.000,2019-03-29 02:11:46.000,357,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-29 00:48:57.000,2019-03-29 01:15:32.000,1595,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-28 17:31:19.000,2019-03-28 17:48:58.000,1059,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-28 16:00:39.000,2019-03-28 17:29:17.000,5318,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-28 15:50:24.000,2019-03-28 15:56:28.000,364,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-28 14:15:39.000,2019-03-28 15:08:11.000,3152,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-28 09:59:39.000,2019-03-28 10:39:50.000,2411,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-28 09:12:25.000,2019-03-28 09:24:56.000,751,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5922,小风正常停机,2019-03-27 12:25:03.000,2019-03-27 12:26:47.000,104,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ138,5507,偏航自动解缆中,2019-03-25 21:41:23.000,2019-03-25 22:01:19.000,1196,偏航,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-25 15:41:08.000,2019-03-25 16:49:13.000,4085,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5507,偏航自动解缆中,2019-03-24 20:38:49.000,2019-03-24 20:58:33.000,1184,偏航,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-24 14:30:05.000,2019-03-24 14:35:43.000,338,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-20 14:34:25.000,2019-03-20 15:45:26.000,4261,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-20 10:01:48.000,2019-03-20 14:14:41.000,15173,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5507,偏航自动解缆中,2019-03-15 00:45:20.000,2019-03-15 01:06:36.000,1276,偏航,故障和告警
白塔公司1号二期风电场,HFJ138,5507,偏航自动解缆中,2019-03-13 06:09:39.000,2019-03-13 06:31:22.000,1303,偏航,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-11 16:40:29.000,2019-03-11 17:28:11.000,2862,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-11 15:39:47.000,2019-03-11 16:36:44.000,3417,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-11 13:35:27.000,2019-03-11 15:27:54.000,6747,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-11 12:40:35.000,2019-03-11 12:54:47.000,852,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-11 12:32:56.000,2019-03-11 12:36:48.000,232,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-11 11:28:33.000,2019-03-11 12:26:56.000,3503,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-10 17:18:51.000,2019-03-10 17:29:47.000,656,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-10 13:40:16.000,2019-03-10 14:16:34.000,2178,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-10 10:29:52.000,2019-03-10 13:38:24.000,11312,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-10 09:15:16.000,2019-03-10 10:28:01.000,4365,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5922,小风正常停机,2019-03-08 23:45:45.000,2019-03-08 23:47:31.000,106,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-08 16:47:56.000,2019-03-08 17:11:18.000,1402,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-08 16:18:01.000,2019-03-08 16:29:57.000,716,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-08 16:06:16.000,2019-03-08 16:15:42.000,566,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-08 15:52:41.000,2019-03-08 16:04:04.000,683,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-08 15:06:24.000,2019-03-08 15:25:05.000,1121,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-08 14:36:26.000,2019-03-08 15:04:05.000,1659,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-08 13:58:57.000,2019-03-08 14:08:39.000,582,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-03-08 13:00:09.000,2019-03-08 13:28:51.000,1722,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5507,偏航自动解缆中,2019-03-08 07:08:53.000,2019-03-08 07:28:28.000,1175,偏航,故障和告警
白塔公司1号二期风电场,HFJ138,5507,偏航自动解缆中,2019-02-28 11:46:25.000,2019-02-28 12:06:27.000,1202,偏航,故障和告警
白塔公司1号二期风电场,HFJ138,5922,小风正常停机,2019-02-22 13:51:53.000,2019-02-22 13:53:09.000,76,变流器（控制器部分）,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-02-14 10:11:45.000,2019-02-14 11:18:08.000,3983,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-02-14 01:26:39.000,2019-02-14 02:00:30.000,2031,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-02-14 00:32:45.000,2019-02-14 00:43:38.000,653,控制器,故障和告警
白塔公司1号二期风电场,HFJ138,5121,能量管理平台停机,2019-02-13 23:50:34.000,2019-02-14 00:07:54.000,1040,控制器,故障和告警
